reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A2S0DU8QTQSKWK,B000VZXFO2,-1,1,5,"Honestly, I didn't know the woman could sing.  I'm not much into rap so I hadn't paid all that much attention to her, music-wise. Liked her in various movies, that's about it.

Browsing through iTunes, I came across her in the movie CHICAGO. A musical? Her? So I listened to a couple of songs and was amazed.  When I downloaded this song I was totally blown away. Never thought I'd hear a better version than The Mamas & The Pappas, but this one is.

Buy, borrow, download, whatever -- but listen to it.","Honestly , I did n't know the woman could sing . I 'm not much into rap so I had n't paid all that much attention to her , music - wise . Liked her in various movies , that 's about it . A musical ? So I listened to a couple of songs and was amazed . When I downloaded this song I was totally blown away . Never thought I 'd hear a better version than The Mamas & The Pappas , but this one is ."
A3NJEFKOS1X9NC,B000VZV9KY,-1,1,4,"craigslist before it was, now day ending in divorce","craigslist before it was, now day ending in divorce"
A3I7J6H0FSZQIW,B000VZV9KY,-1,1,5,a,
A2VYPEKBMV1E14,B000VZV9KY,-1,1,5,Had to add this to my Mix Tape II.,
A1PU6U585S5Q4M,B000VZV9KY,1,-1,3,"This was a gift, so I cannot comment.","This was a gift , so I can not comment ."
A10VCPP8YCE1QY,B000VZV9KY,-1,1,5,We have all had this feeling sometime.  Just goes to show we do not communicate with our loved ones as well as we should.,We have all had this feeling sometime . Just goes to show we do not communicate with our loved ones as well as we should .
A9PJOPKPUJIBM,B000VZXDO4,-1,1,5,"It's as good on the cd as it was in Click. No, scratch that. It was feckin better in Click. Sorry to waste your time.","It 's as good on the cd as it was in Click . No , scratch that . It was feckin better in Click . Sorry to waste your time ."
A26KDHBS79H0HS,B000VZYCVM,-1,1,5,quality sound,
A3NRQZWQPNGR4O,B000VZYCVM,-1,1,5,A must have!,
A2EC3H6RNAC2HP,B000VZXDO4,-1,1,5,An oldie but a goodie!,
A2966LIDHCRWK2,B000VZY9Z6,-1,1,4,"he's a real comedian and thinks that when we argue, he should be playing this song in the background. ha ha","he 's a real comedian and thinks that when we argue , he should be playing this song in the background . ha ha"
A1X9TGR96Z1I7F,B000VZY9Z6,-1,1,5,"I had the clean version of this album, but it was missing one very important word to describe True angst.  Every divorced man should have this song.","I had the clean version of this album , but it was missing one very important word to describe True angst . Every divorced man should have this song ."
A1H3THD1XRMW8,B000VZWPPM,-1,1,5,Sun hole black,Sun hole black
AMP7TQRWAIE84,B000VZYEV0,-1,1,5,"I know just about all the words to this song and I love it. It comes off of the fabulous album,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/The-Globe-Sessions/dp/B00000JO1Z/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">The Globe Sessions</a>.

It's my second or third favorite track on there to be precise. Can't figure out which ('The Difficult Kind' is my fave and 'Riverwide' is about neck and neck with this song).

All of the songs have a different mood on the album, but on your first listen you might feel underwhelmed like I did for the first maybe 6 times I heard this album. Then it all sinks in.

'My Favorite Mistake' in particular, the first track talks about a relationship that is almost just for show and not working out well. Even Sheryl admits it's a ""mistake"".

One for the repeat button.

4.5 stars or a 9/10.","I know just about all the words to this song and I love it . It comes off of the fabulous album,&nbsp;<a data - hook=""product - link - linked "" class=""a - link - normal "" href=""/The - Globe - Sessions / dp / B00000JO1Z / ref = cm_cr_arp_d_rvw_txt?ie = UTF8"">The Globe Sessions</a > . It 's my second or third favorite track on there to be precise . Ca n't figure out which ( ' The Difficult Kind ' is my fave and ' Riverwide ' is about neck and neck with this song ) . All of the songs have a different mood on the album , but on your first listen you might feel underwhelmed like I did for the first maybe 6 times I heard this album . Then it all sinks in . ' My Favorite Mistake ' in particular , the first track talks about a relationship that is almost just for show and not working out well . Even Sheryl admits it 's a "" mistake "" ."
AQW51YNDPNAA0,B000VZXFQU,-1,1,5,"Item delivered on time, was as described.",
A2BUXVFY1FD2TZ,B000VZXFQU,-1,1,5,:),
AF1QQ4PU31SHV,B000VZV9QS,-1,1,5,Did it!!!,
A3DFGN57S6ZKOT,B000VZV9QS,-1,1,5,early environmentalism in a weed haze.,early environmentalism in a weed haze .
A2J4FJX5T9DCAC,B000VZYVHW,-1,1,5,as advertised,
A31J9510MMFH7W,B000VZXER0,-1,1,4,I already owned Three Dog Night's Joy To The World Greatest Hits collection -- and this song was not included.  A great single purchase finish the 3DK collection.,I already owned Three Dog Night 's Joy To The World Greatest Hits collection -- and this song was not included . A great single purchase finish the 3DK collection .
A3JRW716H3AX14,B000VZXER0,-1,1,4,I bought this tune just as a trip down memory lane and it did send me back to the 70s. It is a somewhat cheesy tune with vocal with lots of affectation which has some comic value. The recording doesn't really hold up and needs to be remastered. But if like me you need a brief escape to the70s this might do the trick.,I bought this tune just as a trip down memory lane and it did send me back to the 70s . It is a somewhat cheesy tune with vocal with lots of affectation which has some comic value . The recording does n't really hold up and needs to be remastered . But if like me you need a brief escape to the70s this might do the trick .
A16ITYYOPBBP2R,B000VZXER0,-1,1,4,3 dog night was a staple rock band. The very idea of anyone reviewing songs from the 70's without mentioning them is wrong in every way. Mama Told Me is the center of their rocking.,3 dog night was a staple rock band . The very idea of anyone reviewing songs from the 70 's without mentioning them is wrong in every way .
A7C3ON6SX53MU,B000W00K2Q,-1,1,4,"The song is beautiful. Some songs are louder and some softer, this one is softer. Would like it if there be a consistency with the music.","The song is beautiful . Some songs are louder and some softer , this one is softer . Would like it if there be a consistency with the music ."
A3IGA729Q3AB5V,B000W01YWQ,1,-1,2,"Dont get me wrong its hard to get or hear a bad performance of Soundgarden, but I was displeased with this live version. But I guess bands cant be perfect all the time. Still love Soundgarden though.","Do nt get me wrong its hard to get or hear a bad performance of Soundgarden , but I was displeased with this live version . But I guess bands ca nt be perfect all the time . Still love Soundgarden though ."
A24YYQXR82CKHJ,B000W022JA,-1,1,5,,
A2CH93RTSBBB3U,B000W0227C,-1,1,5,The one I was looking for.,
A2NC714R2PYQAZ,B000W0227C,1,-1,3,Thank you,Thank you
A8YC98UJE6HUM,B000W0227C,-1,1,4,had to cut length.,had to cut length .
ADN5YE0HOKE6O,B000W00IGY,-1,1,5,"""All Star"" By Smash Mouth is a fun, sporty tune that will make lots of people feel good. Here are the reviews on each seperate part of the song.

  Verse 1: I like the use of the simile, ""Ain't the sharpest tool in the shed"".

  Verse 2: I forgot a little part of it, but it's still pretty fun to listen to.

  Bridge: The beginning of this part kinda sounds like dribbling basketballs. And don't forget kids, ""Go for the moon!

  Verse 3: I'm confused at a little part. In the middle, are they saying, ""Gent's room,"" or, ""Gas. Well,""? why don't you comment and tell me.

  Chorus: I have 8 words for you. I smile every time I hear this part!",""" All Star "" By Smash Mouth is a fun , sporty tune that will make lots of people feel good . Here are the reviews on each seperate part of the song . Verse 1 : I like the use of the simile , "" Ai n't the sharpest tool in the shed "" . Verse 2 : I forgot a little part of it , but it 's still pretty fun to listen to . The beginning of this part kinda sounds like dribbling basketballs . And do n't forget kids , "" Go for the moon ! Verse 3 : I 'm confused at a little part . Well , "" ? why do n't you comment and tell me . I smile every time I hear this part !"
A2C2S4EC6QRAGB,B000W02O2K,-1,1,5,5 stars,
A2DARHKCF0ZT4O,B000W02O2K,1,-1,3,Good Music!,Good Music !
A1EX5SK2PD0XLC,B000W015MA,-1,1,4,"Although the song is somewhat repetitious in the background beat, that's what makes it special; if you like the beat (and I really do), you can listen and enjoy the words with no problem.  On the other hand, if I listened to this song more than a couple of times in the same day, I probably would turn it off as it does get a little monotonous. There's no heavy message, and it is a passable dance song.","Although the song is somewhat repetitious in the background beat , that 's what makes it special ; if you like the beat ( and I really do ) , you can listen and enjoy the words with no problem . On the other hand , if I listened to this song more than a couple of times in the same day , I probably would turn it off as it does get a little monotonous . There 's no heavy message , and it is a passable dance song ."
A2KW2KWKABNYNO,B000W03ITI,-1,1,4,"Over the years, we've had our share of rock/pop, pop, and who can forget power-pop, but Fall Out Boy brings back, if it was ever gone, Power-Rock. In this case, FOB goes for a breakup song, which most creative in the song title, is written in TXT MSS. Thankfully, the song is not sung in that. In style, this song resembles 'Arms Race' a little to closely, but differs in minor, but better, changes in the verses and chorus. Also, the song sounds a little better when Patrick Stump sings solo.

So overall, while it's not a bad song, it's not a great one either. But it is a great power-rock song.","Over the years , we 've had our share of rock / pop , pop , and who can forget power - pop , but Fall Out Boy brings back , if it was ever gone , Power - Rock . In this case , FOB goes for a breakup song , which most creative in the song title , is written in TXT MSS . Thankfully , the song is not sung in that . In style , this song resembles ' Arms Race ' a little to closely , but differs in minor , but better , changes in the verses and chorus . Also , the song sounds a little better when Patrick Stump sings solo . So overall , while it 's not a bad song , it 's not a great one either . But it is a great power - rock song ."
AVKHYC2D7MD56,B000W03JEM,-1,1,4,"I'm the first to say, that I am not a Country music fan at all; but there are exceptions. Some of Conway Twitty's songs are good, this on reminds me of my father, and his obsession with Country. I will tell you to listen to the sample before buying the song; but if you like T.G. Sheppard or Johnny Cash get it. At the time it was only .69 cents my how Country music has evolved.","I 'm the first to say , that I am not a Country music fan at all ; but there are exceptions . Some of Conway Twitty 's songs are good , this on reminds me of my father , and his obsession with Country . I will tell you to listen to the sample before buying the song ; but if you like T.G. Sheppard or Johnny Cash get it . At the time it was only .69 cents my how Country music has evolved ."
A3B3O292TF4H9K,B000W03JEM,-1,1,5,loveit,
A3A59S0U11I2L9,B000W03JEM,-1,1,4,Either your gonna like or not. If like hip-hop or rap then probably not. If like country then maybe. If you love classic country then this song is more up your alley.,Either your gon na like or not . If like hip - hop or rap then probably not . If like country then maybe . If you love classic country then this song is more up your alley .
A3RMZPK9F8EV1M,B000W03LA4,-1,1,4,void,void
A1RUSVRWZ312LS,B000VZXEP2,-1,1,5,Rupert Holmes makes it His!,
A252UVOWRR2KPW,B000W02P2Y,1,-1,3,...the best songs Three Dog Night did.  But it's okay.  Downloaded it because it brought back memories of losing my first real love...,... the best songs Three Dog Night did . But it 's okay . Downloaded it because it brought back memories of losing my first real love ...
A237E0FTADYM58,B000W04SRE,-1,1,5,Oldie but Goodie!,
A1OB1N267LNUIZ,B000W05FNA,-1,1,4,k,
A2U60JJ67KZRP9,B000W06VH4,1,-1,3,she likes don williams and got it for my wife. im not into don williams or country. i got it for her.,she likes don williams and got it for my wife . i m not into don williams or country .
A9QTRHZD5069R,B000W04S9C,-1,1,5,What we all need to hear.,
A1ILIA9UCC6PXC,B000W04S9C,-1,1,5,"I hadn't heard Don Williams' voice in ages and the first few notes made me think:  why not?  The lyrics are very '80's but, hey, that was a simpler time!","I had n't heard Don Williams ' voice in ages and the first few notes made me think :   why not ? The lyrics are very ' 80 's but , hey , that was a simpler time !"
A3HSWCMRM8JI5U,B000W07JQG,1,-1,3,works great. Downloaded with no issues. good price. Have had this song for several months. Had no issues at all so far.,works great . Downloaded with no issues . good price . Have had this song for several months . Had no issues at all so far .
A1GBMDPU2YWCAU,B000W06RLY,-1,1,5,:),
A38M4WA40CSPWY,B000W06RLY,-1,1,5,"What more can you say. A prolific song writer who at the height of his career, shucks it all and becomes a Muslim cleric. Still his music endures after thirty years plus.","What more can you say . A prolific song writer who at the height of his career , shucks it all and becomes a Muslim cleric . Still his music endures after thirty years plus ."
A1ONUF6LB72IYE,B000W07CV8,1,-1,1,"If you ever go to a country music bar, you'll probably hear this song, a real classic!  Love this song!","If you ever go to a country music bar , you 'll probably hear this song , a real classic ! Love this song !"
A2JEW66U2YJF67,B000W0633G,-1,1,5,ZOMBIES SEEM TO BE EVERY PERSON I HAVE ENCOUNTERED THUS FAR THIS LIFE.,ZOMBIES SEEM TO BE EVERY PERSON I HAVE ENCOUNTERED THUS FAR THIS LIFE .
A2V0AHXHTIIPUZ,B000W0633G,1,-1,1,Easy to use no mus no fuss. I would recommend this product to anyone. A great value for the money.,Easy to use no mus no fuss . I would recommend this product to anyone . A great value for the money .
AO706Z80OA9K,B000W07FYC,-1,1,5,oldie but goodie,
A2NFZGHU9QUYN5,B000W07FYC,-1,1,4,"I've been searching for the original ""No Diggity"" by Blackstreet and thought that I had found it.  The beginning and ending are different so I'm a little disappointed.  It's still a good dance song.","I 've been searching for the original "" No Diggity "" by Blackstreet and thought that I had found it . The beginning and ending are different so I 'm a little disappointed . It 's still a good dance song ."
A3JGY8WYUZBU6D,B000W07FYC,-1,1,5,"Did not finish this book. I tried to like it, but that was not in the cards for me. Oh well, maybe I will try this again another time.","Did not finish this book . I tried to like it , but that was not in the cards for me . Oh well , maybe I will try this again another time ."
A2UUEV4MYOJY66,B000W08GMW,-1,1,5,"At first when I heard this on the radio, I thought the lyrics were B string. No so, another fine song by Cat Stevens. Enjoy listening to this one and many others he has made.","At first when I heard this on the radio , I thought the lyrics were B string . No so , another fine song by Cat Stevens . Enjoy listening to this one and many others he has made ."
A3TLIA64FX0O1G,B000W07IEY,-1,1,5,"Broken-hearted lovers everywhere have cherished this song because it perfectly characterizes the emotions that accompany those on-again, off-again relationships we have all experienced.  ""You think you're gonna breakup, then she says she wants to make-up.""

What has always set this recording apart from many of its peers was the textured layer of background vocals, overdubbed repeatedly, to create a doo-wop four-part harmony that would have made even the Beatles jealous.

It was a brilliant pop masterpiece, unique in its day and still unequaled.  ""And after all it's just a compromise for the things we do for love.""","Broken - hearted lovers everywhere have cherished this song because it perfectly characterizes the emotions that accompany those on - again , off - again relationships we have all experienced . "" You think you 're gon na breakup , then she says she wants to make - up . "" 

 What has always set this recording apart from many of its peers was the textured layer of background vocals , overdubbed repeatedly , to create a doo - wop four - part harmony that would have made even the Beatles jealous . It was a brilliant pop masterpiece , unique in its day and still unequaled . "" And after all it 's just a compromise for the things we do for love . """
A1QRL9ZS1SQSDE,B000W05EGI,-1,1,4,"Not right now, but it could happen any moment if the right one comes along. Good oldie-but-goodie. Tht's just about it.","Not right now , but it could happen any moment if the right one comes along . Good oldie - but - goodie . Tht 's just about it ."
A16ITYYOPBBP2R,B000W0AHYW,-1,1,5,This is serious. Parents you must introduce Cat to your children. The very idea that a generation could pass without being introduced with some of the best the 70's has to offer is sad.,This is serious . The very idea that a generation could pass without being introduced with some of the best the 70 's has to offer is sad .
A3CMH63FV9I5DR,B000W05EGI,-1,1,5,another oldie but goodie,
A36EDWL4F3AASU,B000W05EGI,-1,1,5,"The ethereal sound was created by laboriously building up multiple overdubs of the voices of Stewart, Graham Gouldman, Godley and Creme singing a single note in unison. This multi-track was then mixed and dubbed down onto 16-track tape. This process was repeated across all 16 tracks to create a lush 256-voice ""virtual"" choir that could ""sing"" chromatic chords.[2] A number of these prepared multi-tracks were then cut into several endless loops, each of which contained the basic notes of the main chords used in the song. The chorus loops could then be played by using the mixing desk rather like a keyboardeach chord could be sounded by bringing up the fader for that loop. The instrumental break featured the repeated spoken phrase, ""Big boys don't cry..."", spoken by Kathy Warren, the receptionist of their own Strawberry Studios where the band recorded the track. These whispered lyrics would later serve as the inspiration for Brit  group, The Cure, who had an album and song called Boys Don't Cry. Axl Rose has also stated that this is one of his favorites which inspired him to get into music.","The ethereal sound was created by laboriously building up multiple overdubs of the voices of Stewart , Graham Gouldman , Godley and Creme singing a single note in unison . This multi - track was then mixed and dubbed down onto 16 - track tape . This process was repeated across all 16 tracks to create a lush 256 - voice "" virtual "" choir that could "" sing "" chromatic chords.[2 ] A number of these prepared multi - tracks were then cut into several endless loops , each of which contained the basic notes of the main chords used in the song . The chorus loops could then be played by using the mixing desk rather like a keyboardeach chord could be sounded by bringing up the fader for that loop . The instrumental break featured the repeated spoken phrase , "" Big boys do n't cry ... "" , spoken by Kathy Warren , the receptionist of their own Strawberry Studios where the band recorded the track . These whispered lyrics would later serve as the inspiration for Brit   group , The Cure , who had an album and song called Boys Do n't Cry . Axl Rose has also stated that this is one of his favorites which inspired him to get into music ."
A25C2ZZ7WCJSSR,B000W0CPME,-1,1,5,Every breath you take ...,
A3FS251XM39UPM,B000W0CNOO,1,-1,3,like it,like it
AFZ8M3KQY2DYY,B000W0COL6,-1,1,5,"Unedited full length, remix, gangsta rap version with sweet FX and a nine...

Well, it is full length and unedited anyway.
Home town classic unless you're a loser.","Unedited full length , remix , gangsta rap version with sweet FX and a nine ... Well , it is full length and unedited anyway . Home town classic unless you 're a loser ."
A2OJNP4NOWGX01,B000W0TIRE,-1,1,5,"Foxy has made a incredible come back. Broken Silence is hot. It makes her last album Chyna Doll sound like non sense. She mentioned at the end of the booklet that she sometimes found the album too difficult to complete, I can see why. The album kicks especially the sound ""Hood Scriptures"" which is actually the most incredible song ever written. Believe it, rap and latino music blend together nicely. Other hot songs are ""Fallin"", ""730"" amongst hot joints with Baby Cham and Ron Isley. The album is hot. ""I don't care"" is another classic is which she says "" to all the haters that be looking to fade us, we not concerned with what you put in the papers"". Lil Kim said in her album, that people had the gall to be re-writting her rhymes and Foxy says that people can do the thing she does. The lines are probably sent for one rapper to the other. Foxy also said in her song Fallin ""I shed tears when Biggie and Pac got killed, there's only one other broad who really got skill, she's alright, but she's not real"". Is this for Lil Kim, maybe. The women of rap better watch out. Foxy is back and hotter than acid. It will take a whole lot a... for Trina and Lil Kim to catch up to Foxy's new speed.","Foxy has made a incredible come back . Broken Silence is hot . It makes her last album Chyna Doll sound like non sense . She mentioned at the end of the booklet that she sometimes found the album too difficult to complete , I can see why . The album kicks especially the sound "" Hood Scriptures "" which is actually the most incredible song ever written . Believe it , rap and latino music blend together nicely . Other hot songs are "" Fallin "" , "" 730 "" amongst hot joints with Baby Cham and Ron Isley . The album is hot . "" I do n't care "" is another classic is which she says "" to all the haters that be looking to fade us , we not concerned with what you put in the papers "" . Lil Kim said in her album , that people had the gall to be re - writting her rhymes and Foxy says that people can do the thing she does . The lines are probably sent for one rapper to the other . Foxy also said in her song Fallin "" I shed tears when Biggie and Pac got killed , there 's only one other broad who really got skill , she 's alright , but she 's not real "" . Is this for Lil Kim , maybe . The women of rap better watch out . Foxy is back and hotter than acid . It will take a whole lot a ... for Trina and Lil Kim to catch up to Foxy 's new speed ."
A3OLZXHFGUAMWW,B000W0TIRE,1,-1,3,"we all knew foxy would diss rap's favorite queen b, and lash out at natina reed, thought she was a player honey get over kurupt, still this cd is worth a listen.if you love foxy ,then this is 4 you.","we all knew foxy would diss rap 's favorite queen b , and lash out at natina reed , thought she was a player honey get over kurupt , still this cd is worth a listen.if you love foxy , then this is 4 you ."
