reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A2AIMXT9PLAM12,B0013AV1K4,1,-1,3,"Every day an unknown number of new listeners is thrilled by first hearing the glittering Scheherazade, but to conductors it's as hackneyed as the 1812 Overture, unless...

The ""unless"" covers a lot of ways to invigorate this warhose. Stokowski applies lush gaudiness in his three readings, which can be thrilling. Reiner gave us astonishing orchestral virtuosity from the Chicago Sym. and one of Living Stereo's best recordings, a marvel almost fifty years on. beecham delivers a fresh, buoyant readding that comes close to being joyous (though the EMI recording is dated).

Temirkanov certainly has the potential to do something special with Scheherazade, but what we get instead is an all-around straighforward reading, good but not spectacular sound, and some nice expressive touches here and there. The NY Phil. doesn't sound that jazzed, either. Altogether, I had hoped for more.","Every day an unknown number of new listeners is thrilled by first hearing the glittering Scheherazade , but to conductors it 's as hackneyed as the 1812 Overture , unless ... 

 The "" unless "" covers a lot of ways to invigorate this warhose . Stokowski applies lush gaudiness in his three readings , which can be thrilling . Reiner gave us astonishing orchestral virtuosity from the Chicago Sym . and one of Living Stereo 's best recordings , a marvel almost fifty years on . beecham delivers a fresh , buoyant readding that comes close to being joyous ( though the EMI recording is dated ) . Temirkanov certainly has the potential to do something special with Scheherazade , but what we get instead is an all - around straighforward reading , good but not spectacular sound , and some nice expressive touches here and there . does n't sound that jazzed , either . Altogether , I had hoped for more ."
A1G2T0T5COZOC0,B0013AUUWE,1,-1,1,"If you are a fan of those great early Partridge Family albums, then you owe it to yourself to get these, the 1993 Razor & Tie versions and not the recent re-masters of 2000 and 2003. Why? Razor & Tie did not tamper with the sound quality, as a result, Razor & Tie CD's sound like the records you remember. I made the mistake of buying the re-masters thinking they would sound even greater; NOT!","If you are a fan of those great early Partridge Family albums , then you owe it to yourself to get these , the 1993 Razor & Tie versions and not the recent re - masters of 2000 and 2003 . Razor & Tie did not tamper with the sound quality , as a result , Razor & Tie CD 's sound like the records you remember . I made the mistake of buying the re - masters thinking they would sound even greater ; NOT !"
A1JMR6MVOIC38K,B0013AZNNK,-1,1,4,"So why only a 4-star review?  Cleo's vocal performances and the arrangements are first rate, if restrained, and there's a lack of variety in tempo from song to song.  The uniformity lends itself to a lackluster quality overall.  I still like the recording, but it is far from my favorite Cleo Laine disc.

The songs are the classic standards that are the hallmarks of American popular music.  Out of the 18 songs, there are seven that I think are exceptional as performed here: ""I've Got a Crush on You,"" ""Imagination,"" ""I Didn't Know About You,"" ""Alfie,"" ""Ev'ry Time We Say Goodbye,"" ""Embraceable You,"" and ""My Funny Valentine.""","So why only a 4 - star review ? Cleo 's vocal performances and the arrangements are first rate , if restrained , and there 's a lack of variety in tempo from song to song . The uniformity lends itself to a lackluster quality overall . I still like the recording , but it is far from my favorite Cleo Laine disc . The songs are the classic standards that are the hallmarks of American popular music . Out of the 18 songs , there are seven that I think are exceptional as performed here : "" I 've Got a Crush on You , "" "" Imagination , "" "" I Did n't Know About You , "" "" Alfie , "" "" Ev'ry Time We Say Goodbye , "" "" Embraceable You , "" and "" My Funny Valentine . """
A31YKE7KJGMAW6,B0013AXZ6M,-1,1,5,"I looked all over trying to find the name of this song.  Searching for ""Na Na Na Na"" on Google was no help.  This is always a good pick-me-up song and I play it for my kids in my car.  Since most of the words are ""Na"", they have no problem singing along!","I looked all over trying to find the name of this song . Searching for "" Na Na Na Na "" on Google was no help . This is always a good pick - me - up song and I play it for my kids in my car . Since most of the words are "" Na "" , they have no problem singing along !"
A2GU4MSHLWA521,B0013CPLCQ,-1,1,5,This song touches my heart because it tells part of my story! Keep 'em coming' brother! You sing 'em and I'll buy 'em!,
A25C2ZZ7WCJSSR,B0013CROJY,-1,1,5,"I AM ASKING - PLEASE - IT'S A SURE THING
BTW - FIVE STARS IS NOT ENOUGH - HOW ABOUT ONE HUNDRED TWO",I AM ASKING - PLEASE - IT 'S A SURE THING BTW - FIVE STARS IS NOT ENOUGH - HOW ABOUT ONE HUNDRED TWO
A3923W0OJNGUHN,B0013CUN9W,-1,1,4,I had to get this sing. But 60 was tooooo many in one night. To much typing. But he is worth it.,But 60 was tooooo many in one night . To much typing . But he is worth it .
A1LONDA25144EX,B0013CW9TO,-1,1,5,I thought this was my comments  but this thing requires a certain amount of words (20) to give feedback. Stupid!!! what do you think?,I thought this was my comments   but this thing requires a certain amount of words ( 20 ) to give feedback . Stupid ! ! !
AE51IBCJ1LQQD,B0013CUNUQ,1,-1,3,This is a good old school song. You can get real sensible lyrics without cursing every other word. I never listened to the rest of the album though.,This is a good old school song . You can get real sensible lyrics without cursing every other word . I never listened to the rest of the album though .
A2IYHSZSP7Y9AS,B0013CYIU2,-1,1,4,Wasn't sure how this would work but with a few more treatments I'm sure the fleas will be no more.,Was n't sure how this would work but with a few more treatments I 'm sure the fleas will be no more .
A1T17BYSWE5QBE,B0013D6KZC,1,-1,3,"I love Lou Rawls's music and was please to be able to get this copy.  Since it is for listening purposes only, I find it enjoyable on a regular basic.","I love Lou Rawls 's music and was please to be able to get this copy . Since it is for listening purposes only , I find it enjoyable on a regular basic ."
A2P95LKR79BTN0,B0013D6QP6,-1,1,5,its Michael,
A30A4YABEPP3R3,B0013D6QP6,1,-1,3,ok,ok
A2F8ZL3X3R2U7S,B0013D6QP6,-1,1,5,oh it's Michael Jackson,
A2VVXMM2XG3LLZ,B0013D6QP6,-1,1,5,umm hello nough said its Micheal jackson,
AZKWC389P9A0A,B0013D6QP6,-1,1,5,Well It didn't' sound as well to me but when you look at it knowing how you feel about it so if you ask me I'll tell  you IT wasn't so bad.,Well It did n't ' sound as well to me but when you look at it knowing how you feel about it so if you ask me I 'll tell   you IT was n't so bad .
A1W81WBRSGIA8L,B0013D6QP6,-1,1,5,"Never made a uncool song.  He passed to young and will be missed along with his talent.
Great quality realease.",Never made a uncool song . He passed to young and will be missed along with his talent . Great quality realease .
A1GN8UJIZLCA59,B0013D6QP6,1,-1,3,"The title track from Thriller was the seven and final single from the album.  Released in November of 1983, the song and its groundbreaking video helped give the album one final sales push to keep it in the top ten well over a year after its release.  While the song has become a staple around Halloween and probably gets more current airplay than other songs from the album, it is one of the album's weaker tracks.  The song is studded with sound effects like creaking doors, thunder, howling dogs and features a ""rap"" by horror film legend Vincent Price.","The title track from Thriller was the seven and final single from the album . Released in November of 1983 , the song and its groundbreaking video helped give the album one final sales push to keep it in the top ten well While the song has become a staple around Halloween and probably gets more current airplay than other songs from the album , it is one of the album 's weaker tracks . The song is studded with sound effects like creaking doors , thunder , howling dogs and features a "" rap "" by horror film legend Vincent Price ."
A14VN1YPC1VE9Z,B0013D7TW0,-1,1,5,OLDIE BUT GOODIE,
A2GU4MSHLWA521,B0013D8BMW,-1,1,5,This song touches my heart because it tells part of my story! Keep 'em coming' brother! You sing 'em and I'll buy 'em!,
A2KW2KWKABNYNO,B0013D8BK4,1,-1,3,"Remember when Brit pop was the flavor of the month? Oasis, Spice Girls, all seemingly ruled the world. Well, now it's trying to make a comeback with Leona Lewis, and former HillSong singer and song-writer, little Natasha Bedingfield.

This time, she doesn't bring any phony rap artists, but rather, herself and a backup singer. The result is distinctively Brit Pop, but maybe a little more suited to today's audiences. The vocals are the same as always for Bedingfield. The music itself is typical modern music, take it or leave it, although my description is a bit vague. The song is minorly catchy, but pretty much standard Brit Pop stuff that is overly forgettable.

Overall, forgettable, Brit Pop, standard, maybe a bit boring. So if you like Bedingfield's other ""work,"" you'll like this song. If you're a hit radio zombie, you'll also like it. For the rest of us, just pass. You're not missing anything.","Oasis , Spice Girls , all seemingly ruled the world . Well , now it 's trying to make a comeback with Leona Lewis , and former HillSong singer and song - writer , little Natasha Bedingfield . This time , she does n't bring any phony rap artists , but rather , herself and a backup singer . The result is distinctively Brit Pop , but maybe a little more suited to today 's audiences . The vocals are the same as always for Bedingfield . The music itself is typical modern music , take it or leave it , although my description is a bit vague . The song is minorly catchy , but pretty much standard Brit Pop stuff that is overly forgettable . Overall , forgettable , Brit Pop , standard , maybe a bit boring . So if you like Bedingfield 's other "" work , "" you 'll like this song . If you 're a hit radio zombie , you 'll also like it . For the rest of us , just pass . You 're not missing anything ."
A3I7J6H0FSZQIW,B0013D8BK4,-1,1,5,a,
ACV2PASZ6E7F5,B0013D8BK4,-1,1,5,1,
A6AYTMYH4UM7E,B0013D8BK4,-1,1,5,AAA,
AVWL0QJC0HMTW,B0013D8BK4,-1,1,5,title song,
AMP7TQRWAIE84,B0013D8BK4,1,-1,3,"This song is catchy and like-able. She's pretty and the song is decent.

""Sticks and stones are never gonna break me.""

""Take me away, a secret place, a sweet escape, take me away.""
""Take me away, to better days, take me away, a higher place.""

3.8 stars.","This song is catchy and like - able . She 's pretty and the song is decent . "" Sticks and stones are never gon na break me . "" 

 "" Take me away , a secret place , a sweet escape , take me away . "" Take me away , to better days , take me away , a higher place ."
A3FSTZTVQ8PSU4,B0013D8C94,-1,1,5,I loveeeeee this song,
A12EGIBE31CTRF,B0013D6RWS,-1,1,5,anointed,
A1474CBXCGO69L,B0013DA8R8,1,-1,3,"Song is great, music was bumpin'. I like the inspirational lyrics, but the fact that there was a lot of repitition (especially in the middle of the song) was annoying. Overall it is a feel good ""I can do it"" song.","Song is great , music was bumpin ' . I like the inspirational lyrics , but the fact that there was a lot of repitition ( especially in the middle of the song ) was annoying . Overall it is a feel good "" I can do it "" song ."
A3MT2BZ6O0AAR9,B0013DA8R8,-1,1,5,my type of music.,
A2L7SOKK7I1K2Y,B0013DA8R8,-1,1,5,"FROM FONZIE G&M HOME FRAGRANCE aromalamps.webs.com,",
A3RW6WQB5VZXFZ,B0013DA8R8,-1,1,5,memories,
A2LBSM4K0NX9NE,B0013DC9IY,-1,1,4,Outkast was a good group and missed. Still solid and a worthy buy. May get all their other albums if affordable.,Outkast was a good group and missed . Still solid and a worthy buy . May get all their other albums if affordable .
A3BIMAUO4JKCRJ,B0013DA7XS,1,-1,3,Has a nice beat and is easy to dance to. I give it a rating based upon my tastes. Your mileage may differ!,Has a nice beat and is easy to dance to .
A293EHO7Y1LG3S,B0013DDLNG,-1,1,5,Ledgend,
A1MI46XAY6E12J,B0013DDLTK,1,-1,3,Good dong,Good dong
A1J3LYF1MN3D4D,B0013DC9TS,-1,1,5,yup,
