reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A1PU6U585S5Q4M,B00122HRN8,1,-1,3,"This was a gift, so I cannot comment.","This was a gift , so I can not comment ."
A17B6IPLJ964N0,B00122J05G,-1,1,5,Grew uplListening  to the Spinners. Wanted an album with all their hits. This  album foot the bill.,
A2NOPEELVIMMF4,B00122J05G,-1,1,4,sort of disappointed with a lot of the album cuts-a couple of the remixes were Ok.......Tom Moulton mix was GREAT!!!,sort of disappointed with a lot of the album cuts - a couple of the remixes were Ok ....... Tom Moulton mix was GREAT ! ! !
A6ISI4H18HHS6,B00122FMFI,-1,1,5,"ok, I'm showing my age here but I remember this coming out err um, 31 years ago. I NEVER grow tired of it.  Definitely one of Madonna's BEST!!","ok , I 'm showing my age here but I remember this coming out err um , 31 years ago . I NEVER grow tired of it . Definitely one of Madonna 's BEST ! !"
A2DARHKCF0ZT4O,B00122FMFI,1,-1,3,Good Music!,Good Music !
A2HP2K2TRQDNAK,B00122FMFI,-1,1,5,:),
A3724WT4N5NTWU,B00122IZXO,-1,1,4,"I've wanted this song since I heard it in a music video, but I couldn't find it because I keep getting the name wrong; I don't know why this song was titled ""Iris""; it doesn't make any sense to me.","I 've wanted this song since I heard it in a music video , but I could n't find it because I keep getting the name wrong ; I do n't know why this song was titled "" Iris "" ; it does n't make any sense to me ."
A18758S1PUYIDT,B00122JWKY,-1,1,4,"There's something cheesy here...It must be the keyboards, or perhaps the chorus of voices and the too-earnest tone.  However, this is a nicely done song, good for singing along to, and it was hilariously used during a very steamy three-way sex scene on Nip/Tuck.  The singer intended it to be about a man and woman, but the tv show employed it to illustrate the fragile truce between two male friends.
Nice ambient tune.","There 's something cheesy here ... It must be the keyboards , or perhaps the chorus of voices and the too - earnest tone . However , this is a nicely done song , good for singing along to , and it was hilariously used during a very steamy three - way sex scene on Nip / Tuck . The singer intended it to be about a man and woman , but the tv show employed it to illustrate the fragile truce between two male friends . Nice ambient tune ."
A39J79FXDEPXOR,B00122J2OU,-1,1,5,could listen to EmmyLou every day,
A23N9PENVBQ6HC,B00122IQJM,-1,1,5,Jams!,
A39LUHOIFMRRYL,B00122KK82,-1,1,4,Old song with somewhat humorous lyrics,Old song with somewhat humorous lyrics
A6AZ6HST6E3W1,B00122KK82,-1,1,4,Meets expectations.,
A9PJOPKPUJIBM,B00122KC8A,-1,1,5,LOL it's just so bad it's good,LOL it 's just so bad it 's good
A233GB2ZR466QF,B00122KC8A,-1,1,5,As described.,
A1OB1N267LNUIZ,B00122KC8A,-1,1,4,k,
AQOT7HK9OWVV,B00122K0QE,-1,1,5,:::A::: :::W::: :::E::: :::S::: :::O::: :::M::: :::E:::,
A1CBWOUGO0DZ47,B00122JOFC,1,-1,3,excellent!,excellent !
ACMIEM01ZVZYN,B00122KXVG,-1,1,5,fnm rules,
A2XS8TJDRIWSB0,B00122KTCO,1,-1,3,You're talking to a big Spinners fan who has almost all of their songs.,You 're talking to a big Spinners fan who has almost all of their songs .
A1BVCH82W0M2W2,B00122KTCO,-1,1,5,"Originally known as The Detroit Spinners, this group was discovered by Moonglows great Harvey Fuqua around 1960. In fact their very first release ""Thats What Girls Are Made For"" was done in The Moonglows style. The Spinners were signed by Berry Gordy in the early 60's but struggled mightily to find their sound. They released a dozen or so singles before finally hitting paydirt in 1970 with ""It's A Shame"".

Convinced that the group needed to go in an entirely different direction, good friend Aretha Franklin convinced they to leave Motown and sign with Atlantic Records where she introduced them to producer Thom Bell. This was a match made in heaven. And as they say the rest is history. One of their first big records at Atlantic was ""Could It Be I'm Falling In Love"" in early 1973. The song spent 15 weeks on the Billboard Hot 100 peaking at #4 and was a #1 on the R&B charts as well. Great song!","Originally known as The Detroit Spinners , this group was discovered by Moonglows great Harvey Fuqua around 1960 . In fact their very first release "" That s What Girls Are Made For "" was done in The Moonglows style . The Spinners were signed by Berry Gordy in the early 60 's but struggled mightily to find their sound . They released a dozen or so singles before finally hitting paydirt in 1970 with "" It 's A Shame "" . Convinced that the group needed to go in an entirely different direction , good friend Aretha Franklin convinced they to leave Motown and sign with Atlantic Records where she introduced them to producer Thom Bell . This was a match made in heaven . One of their first big records at Atlantic was "" Could It Be I 'm Falling In Love "" in early 1973 . The song spent 15 weeks on the Billboard Hot 100 peaking at # 4 and was a # 1 on the R&B charts as well . Great song !"
A3BA6TSCF0LEFL,B00122KTCO,-1,1,5,Blast from the past,
A33HU7I7P8M7AX,B00122LLQ2,-1,1,5,I used to wonder how this group could get paid enough there were so many of them.,I used to wonder how this group could get paid enough there were so many of them .
A35H0W1ZMY2JL9,B00122LN7O,1,-1,3,Good,Good
A1WNRNQOOPBKRQ,B00122LN7O,-1,1,4,k,
A2RPB8RGY6DINF,B00122JOIO,-1,1,5,Pantera Rocks!!!,
A13ELECMKI1SK9,B00122KN84,-1,1,5,Another song of my era,
A35KB92QULEQ5H,B00122KN84,-1,1,5,Brings back memories,
A13KHYZU3A8LUO,B00122KN84,-1,1,5,lov,
AUFIYPA76WENY,B00122KLR2,-1,1,5,"So beautiful, If you are an NCIS fan,  this is the song playing when Tony is looking at the picture of Zeva & Ari on his laptop and wondering where she is. That sounds odd but if you are a fan you know. It took me forever to find it.","So beautiful , If you are an NCIS fan ,   this is the song playing when Tony is looking at the picture of Zeva & Ari on his laptop and wondering where she is . That sounds odd but if you are a fan you know . It took me forever to find it ."
A3923W0OJNGUHN,B00122MKM6,-1,1,4,Love the older songs. Its not the new country that is on the radio now.,Love the older songs . Its not the new country that is on the radio now .
A235SL9JU3D5EK,B00122MSXW,-1,1,5,Meh,Meh
A1CBWOUGO0DZ47,B00122LMWU,1,-1,3,excellent!,excellent !
A30E95X1ZO6FCR,B00122LMWU,-1,1,5,: ),
A180FU2CKWJD64,B00122MWWO,-1,1,5,Jack Bruce at his prime,
A3R0EGFPQOTWOD,B00122MUAS,-1,1,5,Ahhh the spinners,
ATW8ZXHRWM8CF,B00122MQ70,-1,1,5,The man!,
A2YLX8LH24TSPC,B00122MUDA,-1,1,4,don't hear it on the radio that much,don't hear it on the radio that much
A1OB1N267LNUIZ,B00122N02A,-1,1,4,k,
A2KWLHNY4RF828,B00122NSG8,-1,1,4,Item is what was described.,
A160PYWRXAZ4F1,B00122NSG8,-1,1,5,A,
A26OALL5BYR5UH,B00122OF1A,-1,1,5,"I choose not to review music anymore, too subjective.","I choose not to review music anymore , too subjective ."
AFVMGA4FMOG2R,B00122OF1A,-1,1,5,5 stars.,
AFVMGA4FMOG2R,B00122OF1A,-1,1,5,5 stars.,
A1CBWOUGO0DZ47,B00122LMWK,1,-1,3,excellent!,excellent !
A3E1H0BJS4RD0P,B00122O10K,-1,1,5,Its Prince,
ABUT2PKBVKYQE,B00122OMC2,-1,1,5,"This album contains the longest version of In-A-Gadda-Da-Vida that I have found so far. I purchased this because the song was not available in stand-alone form. That is a great song. But, it is difficult to play, especially the drum solos.","This album contains the longest version of In - A - Gadda - Da - Vida that I have found so far . I purchased this because the song was not available in stand - alone form . That is a great song . But , it is difficult to play , especially the drum solos ."
AFTPUF95135TH,B00122OMC2,-1,1,5,Title.,
A31NUWJUZS8W7R,B00122ML0W,-1,1,5,Love Warren Zevon...Life is sometimes just way to short.,Love Warren Zevon ... Life is sometimes just way to short .
ASF3J6HQE5QTE,B00122OFOM,-1,1,5,I pod,
A310J5FVSTP9IA,B00122OMSQ,-1,1,5,Download was received immediately after purchase.,Download was received immediately after purchase .
A3CIWAI5ETAW80,B00122OMSQ,-1,1,5,Brings a lot of memory.,
A1BX06Z8YC3RLS,B00122OKEW,1,-1,3,Purchased this song for an addition to my old school playlist- still enjoy listening to it. Takes me back to some fun times in college.,Purchased this song for an addition to my old school playlist- still enjoy listening to it . Takes me back to some fun times in college .
ASF3J6HQE5QTE,B00122OMHW,-1,1,5,I pod,
AHVAT3YEGZYY7,B00122LVWG,-1,1,5,Brings back memories.,
A1SCY185GQ341U,B00122LVWG,1,-1,3,Good band,Good band
A1A9WJHKBSTI4C,B00122PEQK,1,-1,3,"After hearing the Motley Crue version, this one takes a back seat - but still qualifies as an excellent classic rock song!","After hearing the Motley Crue version , this one takes a back seat - but still qualifies as an excellent classic rock song !"
A3SQFJYSEHWL8B,B00122PEYC,-1,1,5,For those working in a cubical....sing along !,
A3BKEZ129G9JE9,B00122Q7XO,-1,1,5,Omg old song but neva gets old in my ears. NYC club banger.,Omg old song but neva gets old in my ears .
A186SYJ56RFQPG,B00122NPDE,-1,1,4,Had a throwback moment and had to buy it,
A12W8NRSYR593I,B00122Q7CK,-1,1,5,This tune goes back to my party day's and when I heard this playing in some flick I wound up adding this to my Old a Rock playlist and a few others they did....not Mony Mony though....never took to that tune.,This tune goes back to my party day 's and when I heard this playing in some flick I wound up adding this to my Old a Rock playlist and a few others they did .... not Mony Mony though .... never took to that tune .
A1WNRNQOOPBKRQ,B00122NPNO,-1,1,4,k,
A1JC3BKAP8FE7T,B00122R5US,-1,1,5,80's music,
AX63QEFAEBT4P,B00122RQX4,-1,1,5,A Mellower Side of Robert Plant,
A12CKBDGPDAPCZ,B00122RVKM,-1,1,5,Its geat! Sounds like Ratt.,Sounds like Ratt .
A1DOQF1JL48V4X,B00122S38Q,-1,1,4,He's  seeing his friends going off  to war and and then saying  they're  not marching anymore....Trying to see the bright side of humanity in a drunken haze of wine.,He 's   seeing his friends going off   to war and and then saying   they 're   not marching anymore .... Trying to see the bright side of humanity in a drunken haze of wine .
A2Y7A8F738CUY6,B00122RDIM,-1,1,5,I heard this song as bumper music on many talk shows during the Holiday Season. Have no desire to emulate it. I mean really. Don't have the physique. It's a cute song and will be in my Christmas compilation this year probably before Darlene Love's Winter Wonderland-Phil Spector production.,I heard this song as bumper music on many talk shows during the Holiday Season . Have no desire to emulate it . I mean really . Do n't have the physique . It 's a cute song and will be in my Christmas compilation this year probably before Darlene Love 's Winter Wonderland - Phil Spector production .
A3M6YZ65CD6UBC,B00122T5SI,-1,1,5,:),
AL4D87ZLRYTWV,B00122RZNA,-1,1,4,Up beat song for exercise or party,Up beat song for exercise or party
A3E1H0BJS4RD0P,B00122RF94,-1,1,5,Its Prince,
A1RE70GCRTYGAS,B00122T6OQ,-1,1,5,Prefect song for dance class,
A3CIWAI5ETAW80,B00122T6OQ,-1,1,5,Brings a lot of memory.,
A1X5CQZEUR7N0V,B00122TBN2,-1,1,5,The reigning dance song of the eighties!,
AWAFSYBKPTZI4,B00122TARE,-1,1,5,Another one heard on the radio that I wanted on my Kindle.,
A2RRWCXVGMDG7,B00122TBOQ,-1,1,5,AS EXPECTED,
A1SM37ADGYWB5A,B00122T77M,-1,1,5,Flashback,
AIIJCCSB2F086,B00122T6L4,-1,1,5,:-),
A2LX6L7GTQ87MU,B00122T86M,-1,1,5,a,
A1GIF67F3293BG,B00122V6F8,1,-1,3,"Just music, no real review to do","Just music, no real review to do"
A2S4692JUQDC9,B00122V6AS,-1,1,5,Heard this song on the radio one day. Had to have it!,
A10M2LB7QCD3QQ,B00122UIOI,1,-1,3,The best !,The best !
A233GB2ZR466QF,B00122UIOI,-1,1,5,As described,
A351338QZ9X5OW,B00122YM8Q,-1,1,5,Because she is Stevi !,
A3FKFI7E9EZUXC,B00122X5VG,-1,1,5,Oldie but goodie,
A30UAA4DRGLBA7,B00122X386,-1,1,5,"Great song! STP came and went, but they left some really nice tracks behind. I'm going to leave this review for all the STP I downloaded because I am lazy.","Great song ! STP came and went , but they left some really nice tracks behind . I 'm going to leave this review for all the STP I downloaded because I am lazy ."
A1IQTY6MQP0WR1,B00122Z5A0,-1,1,4,song,
A1X9DZ5QM46US6,B00122Z1F4,-1,1,5,music.,
ABFT69PD5L89J,B00122Z1F4,1,-1,3,THIS IS THE SONG TO PRAISE WITH WHEN YOU GET YOUR VICTORY.,THIS IS THE SONG TO PRAISE WITH WHEN YOU GET YOUR VICTORY .
AQR5ZB4BIJFLT,B00122Z74O,-1,1,5,loooovvvveeeee,
A30UAA4DRGLBA7,B00122Z74O,-1,1,5,"Great song! STP came and went, but they left some really nice tracks behind. I'm going to leave this review for all the STP I downloaded because I am lazy.","Great song ! STP came and went , but they left some really nice tracks behind . I 'm going to leave this review for all the STP I downloaded because I am lazy ."
A5G9CZ8SN3NBY,B00122ZALO,-1,1,5,On my worst days I play this song,On my worst days I play this song
A82PRM6LDV0J8,B00122ZALO,-1,1,5,I listen to this song when I need a 'pick me up.',
ADD0BU6I1TO9H,B00122Z4Y2,1,-1,3,"Oingo Boingo's last studio album.  Unfortunately not Danny Elfman's best work.  The previous album, ""The Dark at the End of the Tunnel,"" is perhaps his best work.  ""Boingo"" is bleak, depressing and nihilistic.  Nonetheless, I lost my copy of this CD and wanted to replace it in my collection.  There is one excellent song ""Can't See,"" that I tend t overlook because the song title should be ""Useless"" which is the recurring word in the lyrics.  This is not a great album and I would recommend it for it collector value.  All other Oingo Boingo albums surpass this CD.","Oingo Boingo 's last studio album . Unfortunately not Danny Elfman 's best work . The previous album , "" The Dark at the End of the Tunnel , "" is perhaps his best work . "" Boingo "" is bleak , depressing and nihilistic . Nonetheless , I lost my copy of this CD and wanted to replace it in my collection . There is one excellent song "" Ca n't See , "" that I tend t overlook because the song title should be "" Useless "" which is the recurring word in the lyrics . This is not a great album and I would recommend it for it collector value . All other Oingo Boingo albums surpass this CD ."
A19FF2FX1B6803,B00122Z6UE,-1,1,5,This is for a family member,
A2NI0MOHC7BPS6,B001230PFE,-1,1,5,A,
A225KOTGHS3BRA,B001230PFE,-1,1,5,Heard this on radio today and couldn't get it out of my head all day.  Decided to add it to my collection.,Heard this on radio today and could n't get it out of my head all day .
A136T389055WXH,B00122Z4IS,1,-1,3,yall got to get this song if you don't have it.,y all got to get this song if you do n't have it .
A2RBNPWKANA94,B00122UPAU,-1,1,5,IN MY PLAYLIST!,
A1TVO4AO52Q72M,B00122WPHG,-1,1,5,Doors!,
A24AIUX3YMK3WT,B00122WPHG,-1,1,4,Jim Morrison's music was very misunderstood.....but it was great.,Jim Morrison 's music was very misunderstood ..... but it was great .
A1O7YU8YN9X71K,B001230VVW,-1,1,5,Jesus!,
A1ZFGYR6RL1XPK,B0012309WS,-1,1,4,Yea,
AH1N8TYU0QMG0,B001232QT2,-1,1,5,as described,
A1TWOBW9H06V2G,B001232QT2,-1,1,4,teddy,
A19FF2FX1B6803,B001232QT2,-1,1,5,This is for a family member,
A2IUEMBCTYQPXM,B001232DZE,-1,1,5,takes me back!!!!!!!,
A3QANAS5UK2WXC,B001232BTW,-1,1,4,a gift no feedback or for a class ...,a gift no feedback or for a class ...
A59A8I923HUUF,B001232BTW,-1,1,5,aaaaaaaaaaa,
A3B0SLHC9GK7VP,B00122YM72,-1,1,5,A1,
A2FACFL7MHLB43,B001232R7I,-1,1,4,The song The Voice,
A59A8I923HUUF,B001232R7I,-1,1,5,aaaaa,
AWJELFDN25QXC,B001232D54,-1,1,5,The Doors and it's the blues.,
A1RR1PC7Y5228Z,B001232D3G,-1,1,5,Jim and the Doors at their Peak!!!,
A3TRSQT9FEWWVT,B00123BBSE,-1,1,5,This song kept me together,
AA4NW3ABH1YDQ,B00123B58U,1,-1,3,great song,great song
A3REEND78ZQ09L,B00123B3S2,-1,1,5,Killer,Killer
A1ZFGYR6RL1XPK,B001232CDW,-1,1,4,Yea,
A59A8I923HUUF,B00123BAJO,-1,1,5,aaaaaaaaaaa,
A3EDOCB2CUGDF9,B00123D0CE,-1,1,5,A must have,
A2LM7QTO3NRBOC,B00123D0CE,-1,1,4,"Different, not too bad either.","Different , not too bad either ."
A3OSZMNBO13W93,B00123D0OW,-1,1,5,"Lil Kim blows Nikki out the box any...day! Without Kim's style some of these female MCs would've NEVER had play talking like that!! Official nasty bitch, and she will forever reign the Queen!!","Without Kim 's style some of these female MCs would 've NEVER had play talking like that ! ! Official nasty bitch , and she will forever reign the Queen ! !"
A199ZK9YUIGQPA,B00123D0OW,-1,1,5,MP3,
A2WV0OUQTDOKUX,B00123D0OW,-1,1,5,Love this song ..but with no kiddos around...,Love this song .. but with no kiddos around ...
A3GUICSN92RH42,B00123D0OW,-1,1,5,"Lil Kim is down to earth and realistic in her music - very well done but certainly not for everyone - just for those who are out of their ""shell"" and not so stuffy or turned off with language they probably use themselves every day yet get shocked when hearing it in music.","Lil Kim is down to earth and realistic in her music - very well done but certainly not for everyone - just for those who are out of their "" shell "" and not so stuffy or turned off with language they probably use themselves every day yet get shocked when hearing it in music ."
A1TMRHDHVE7K97,B00123FJM8,1,-1,3,ok,ok
A1J882CNAPZCPE,B00123FTSC,-1,1,5,I grew up listening to Kieth Green and 2nd Chapter of Acts!,
A3923W0OJNGUHN,B00123FT50,-1,1,4,Love the older songs. Its not the new country that is on the radio now.,Love the older songs . Its not the new country that is on the radio now .
A1XF215BZMR1XM,B00123FT50,-1,1,5,Did not get song to download,Did not get song to download
A2E8K2TOIXEFPF,B00123FKKY,1,-1,3,It was adequate to my needs at the time.,It was adequate to my needs at the time .
AU2PJKOAH4HS8,B001237CUK,-1,1,5,"If we follow Him down this road through the words of this beautifully sung song, it will stop our actions that hurt others.  Such a humbling experience after listening to this song.  It leaves us to say, "" How can I do anything to be so hurtful after He died for me?""","If we follow Him down this road through the words of this beautifully sung song , it will stop our actions that hurt others . Such a humbling experience after listening to this song . It leaves us to say , "" How can I do anything to be so hurtful after He died for me ? """
AO706Z80OA9K,B00123FXXS,-1,1,5,oldie but goodie,
A1GR3A8U4DIJCZ,B00123FZ0O,-1,1,5,thumbs up,
A1UEQU0XIXHUG0,B00123FZ0O,-1,1,5,College memories.,
AL4SPZXCANCQJ,B00123FZ0O,-1,1,5,It came on time & it was what I expected,
A2ZKJVT3ZI97UK,B00123G210,-1,1,5,with a very strange vocal vibe--check it out!,with a very strange vocal vibe -- check it out !
A2VYPEKBMV1E14,B00123G210,-1,1,5,The lyrics speak for themselves,
A1XQKIR6P74PAH,B00123D00G,-1,1,4,Will make you dance some,
A3O6I3D5VUI03S,B00123HWN2,-1,1,5,Song says it all,
A3I7J6H0FSZQIW,B00123HEWQ,-1,1,5,a,
A29AD5XT473LRB,B00123HUKC,1,-1,3,Great song!,Great song !
A1DD4JP2EG8LC5,B00123I5EC,-1,1,5,70s rock,
A1JG5CUW19D45,B00123HL9C,-1,1,5,,
A3471M3LYN8MVQ,B00123JJ5Q,-1,1,4,k,
A2ORPNHI91HJM9,B00123JIDY,1,-1,3,This song just tells you how life is a way of learning your life as you go day to day,This song just tells you how life is a way of learning your life as you go day to day
A1R6F5KBFH0XVJ,B00123JYNS,-1,1,4,Ya ya ya,
A2VYPEKBMV1E14,B00123JYNS,-1,1,5,Fool for the memories....,Fool for the memories ....
A1U1EVJAMYPF15,B00123K8VA,1,-1,3,I bought it to DJ at a party. Decent job of mindless disco music. At least it's not irritating.,I bought it to DJ at a party . Decent job of mindless disco music . At least it 's not irritating .
ABWND99NMDVB1,B00123JR7G,-1,1,5,I saw Cindy Crawford's Pepsi commercial with this song in the background. I had to seek it out and buy it.,
A1IQTY6MQP0WR1,B00123K6SU,-1,1,4,song,
AK1NGMWPEZZWP,B00123K6SU,-1,1,5,Get your dance on!,
APDQ160I8K9ZY,B00123K19E,-1,1,5,"The perfect song for the motion picture, ""The Thomas Crowne Affair"".  Was anyone ever as cool as Steve McQueen? Ever? Noel Harrison sings in the background as the glider carrying Steve McQueen turns and turns.  Finally it lands to the phrase, ""And you know that it has ended when you're suddenly aware that the autumn leaves are turning to the color of her hair.""  Perfect song for a perfect moment.  They tried to remake the picture but it fell flat.  No Steve McQueen, no glider and no Noel Harrison singing,  Would you repaint the Mona Lisa?","The perfect song for the motion picture , "" The Thomas Crowne Affair "" . Was anyone ever as cool as Steve McQueen ? Ever ? Finally it lands to the phrase , "" And you know that it has ended when you 're suddenly aware that the autumn leaves are turning to the color of her hair . "" Perfect song for a perfect moment . They tried to remake the picture but it fell flat . No Steve McQueen , no glider and no Noel Harrison singing ,   Would you repaint the Mona Lisa ?"
AXV7B79LNEUKW,B00123K5UE,-1,1,5,Chill in Old School,Chill in Old School
A3P7V1LTK86GPC,B00123LHII,-1,1,5,"For all of those bad times that we all have as part of our human experience of life, we need to remember that we are carried.","For all of those bad times that we all have as part of our human experience of life , we need to remember that we are carried ."
A1FMPP00DHO0A3,B00123LHII,-1,1,4,"I do not listen to this music a buy these as gifts for friends, never listen to the music I buy","I do not listen to this music a buy these as gifts for friends, never listen to the music I buy"
A1OB1N267LNUIZ,B00123JSAC,-1,1,4,k,
A13W3I1EKG43IA,B00123LX7I,-1,1,5,Too bad they don't make music like this anymore.,Too bad they do n't make music like this anymore .
A2BUXVFY1FD2TZ,B00123LN1E,-1,1,5,:),
A1ZBIIZLWE8NRE,B00123LUXA,-1,1,5,,
A3I7J6H0FSZQIW,B00123LUXA,-1,1,5,a,
A1ZBIIZLWE8NRE,B00123M3CW,-1,1,5,,
A5GN5D5EUSOY1,B00123N8EO,-1,1,5,Didn't have this song.,Did n't have this song .
A16HM5IJDLDQOP,B00123MBKQ,-1,1,4,"If this is the very same concert as the live Fillmore East shows that are on the 2 disc or 3 disc versions,
I do not need the same shows twice.","If this is the very same concert as the live Fillmore East shows that are on the 2 disc or 3 disc versions , I do not need the same shows twice ."
A227P36VP2YMFJ,B00123NSDA,1,-1,3,I have the original on vinyl 45 so I noticed the difference in it.,I have the original on vinyl 45 so I noticed the difference in it .
AZHBFHZAEYNIF,B00123NB46,-1,1,5,The choir sang this song once and I enjoyed it.  Since then it has been stuck in my head.  I had to have it.,The choir sang this song once and I enjoyed it . Since then it has been stuck in my head .
A1YLAOKY7A27KS,B00123NGGE,-1,1,5,"Mother Freedom.............I know never heard of it. When Bread was spinning hit after hit they would go into the studio and rave up some faster tunes to fill a album with their rather easy listening hits........but I like them believe me but Mother Freedom is a great rocker came out in 1971 right after the top 10 hit ""IF"" and it hit # 37 on the charts and was kind of forgotton about when the next record released was Baby I'm A Want You.
So missed was it back years ago when Bread came out with their first greatest hits cd Mother Freedom was not on it instead a lot of tracks from their debut lp were on it. So they came out with a different greatest hits cd now and guess what someone got smart........Mother Freedom...........Thank You Electra Records","Mother Freedom ............. I know never heard of it . When Bread was spinning hit after hit they would go into the studio and rave up some faster tunes to fill a album with their rather easy listening hits ........ but I like them believe me but Mother Freedom is a great rocker came out in 1971 right after the top 10 hit "" IF "" and it hit # 37 on the charts and was kind of forgotton about when the next record released was Baby I 'm A Want You . So missed was it back years ago when Bread came out with their first greatest hits cd Mother Freedom was not on it instead a lot of tracks from their debut lp were on it . So they came out with a different greatest hits cd now and guess what someone got smart ........ Mother Freedom ........... Thank You Electra Records"
A1UEQU0XIXHUG0,B00123NB5K,-1,1,5,Song this in the youth choir.,
A3EQU08OQH4NUV,B00124410S,-1,1,5,A lot of memories of the '60s in this one. I can't remember what I had for dinner last night but I can say with certainty that B4 was the code on the jukebox in the teen canteen around June of 1967.,I ca n't remember what I had for dinner last night but I can say with certainty that B4 was the code on the jukebox in the teen canteen around June of 1967 .
APBMLKG1UM5AX,B0012442TI,-1,1,5,THANKYOU,
A1ZBIIZLWE8NRE,B001241XMW,-1,1,5,,
APS3Z91GWNZYQ,B001246EY4,1,-1,3,good,good
A33HU7I7P8M7AX,B00124259C,-1,1,5,"Musician, Leon Russel wrote this song and The Carpenters did the first version....it sounded like a different song though.","Musician , Leon Russel wrote this song and The Carpenters did the first version .... it sounded like a different song though ."
AHVAT3YEGZYY7,B001244AOU,-1,1,5,Brings back memories.,
A5GN5D5EUSOY1,B001244AOU,-1,1,4,"Another seldom heard group, lost in time!","Another seldom heard group , lost in time !"
A2OKNN3P92PBOQ,B0012483KW,-1,1,5,One of our wedding songs. We wanted the original for a compilation CD.,We wanted the original for a compilation CD .
A3LGK02LXYMHCN,B001246G5G,-1,1,5,My music,
A9IXBMQWB7UMP,B001246G5G,-1,1,4,"I downloaded it for a wedding.  It made them happy, good quality recording, so I was happy.  I'm not sure I'd have downloaded it otherwise.","It made them happy , good quality recording , so I was happy . I 'm not sure I 'd have downloaded it otherwise ."
AD3J79WH30USD,B0012444RI,-1,1,5,Heard  this on a TV show in a scene. When I heard it it was a must have to my song list.,
AWTHFDSFA9WR9,B001248CEY,-1,1,4,Goo memories,
A2X7VV7HOAAJRW,B001248CEY,-1,1,4,it's okay,it's okay
A35KB92QULEQ5H,B001248AGY,-1,1,5,Brings back memories,
ASFQBB524HVRJ,B001248AGY,-1,1,4,1,
A2P0R6ZJYRY4XL,B00124AIB4,-1,1,5,Kool,
A3SOV9HFM5H9T1,B0012484C4,-1,1,5,"When I was crazy, I twisted you gate and thought you were great.","When I was crazy , I twisted you gate and thought you were great ."
