Key,Array
21,"['A10ZJZNO4DAVB', 'B000URXP6E', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
22,"['A10ZJZNO4DAVB', 'B0012Y0ZG2', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
23,"['A10ZJZNO4DAVB', 'B0012Y0ZG2', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
24,"['A10ZJZNO4DAVB', 'B001OHV1H4', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
25,"['A1118RD3AJD5KH', 'B00006L9LC', array([0.38208394, 0.19104197, 0.        , 0.38208394, 0.19104197,
       0.19104197, 0.38208394, 0.19104197, 0.38208394, 0.38208394])]"
26,"['A1118RD3AJD5KH', 'B000URXP6E', array([0.38208394, 0.19104197, 0.        , 0.38208394, 0.19104197,
       0.19104197, 0.38208394, 0.19104197, 0.38208394, 0.38208394])]"
27,"['A1118RD3AJD5KH', 'B0012Y0ZG2', array([0.38208394, 0.19104197, 0.        , 0.38208394, 0.19104197,
       0.19104197, 0.38208394, 0.19104197, 0.38208394, 0.38208394])]"
28,"['A1118RD3AJD5KH', 'B0012Y0ZG2', array([0.38208394, 0.19104197, 0.        , 0.38208394, 0.19104197,
       0.19104197, 0.38208394, 0.19104197, 0.38208394, 0.38208394])]"
29,"['A1118RD3AJD5KH', 'B001OHV1H4', array([0.38208394, 0.19104197, 0.        , 0.38208394, 0.19104197,
       0.19104197, 0.38208394, 0.19104197, 0.38208394, 0.38208394])]"
30,"['A1118RD3AJD5KH', 'B00VG1AV5Q', array([0.38208394, 0.19104197, 0.        , 0.38208394, 0.19104197,
       0.19104197, 0.38208394, 0.19104197, 0.38208394, 0.38208394])]"
31,"['A115LE3GBAO8I6', 'B0009RF9DW', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
32,"['A115LE3GBAO8I6', 'B000FI4S1E', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
33,"['A115LE3GBAO8I6', 'B000URXP6E', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
34,"['A115LE3GBAO8I6', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
35,"['A115LE3GBAO8I6', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
36,"['A11AZPF8R6A1F8', 'B00006L9LC', array([2.54722624, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
37,"['A11AZPF8R6A1F8', 'B000URXP6E', array([2.54722624, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
38,"['A11AZPF8R6A1F8', 'B0012Y0ZG2', array([2.54722624, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
39,"['A11AZPF8R6A1F8', 'B0012Y0ZG2', array([2.54722624, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
40,"['A11AZPF8R6A1F8', 'B001OHV1H4', array([2.54722624, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
41,"['A11L1TI883AOSV', 'B00006L9LC', array([2.10146164, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.82784853, 0.        ])]"
42,"['A11L1TI883AOSV', 'B000URXP6E', array([2.10146164, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.82784853, 0.        ])]"
43,"['A11L1TI883AOSV', 'B0012Y0ZG2', array([2.10146164, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.82784853, 0.        ])]"
44,"['A11L1TI883AOSV', 'B0012Y0ZG2', array([2.10146164, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.82784853, 0.        ])]"
45,"['A11L1TI883AOSV', 'B001OHV1H4', array([2.10146164, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.82784853, 0.        ])]"
46,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([0.        , 0.        , 0.        , 0.76416787, 0.        ,
       0.        , 0.        , 0.19104197, 0.        , 0.        ])]"
47,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([0.        , 0.        , 0.        , 2.54722624, 0.        ,
       2.54722624, 0.        , 2.54722624, 0.        , 0.        ])]"
48,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([0.        , 0.        , 2.54722624, 0.        , 0.        ,
       0.        , 2.54722624, 2.54722624, 0.        , 0.        ])]"
49,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([0.25472262, 0.        , 0.        , 0.76416787, 0.        ,
       0.        , 0.        , 1.5920164 , 0.        , 0.        ])]"
50,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([0.        , 2.54722624, 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 0.        , 0.        ])]"
51,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([1.91041968, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.91041968, 0.        , 0.        ])]"
52,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([0.        , 0.        , 0.        , 2.54722624, 0.        ,
       0.        , 0.        , 2.54722624, 0.        , 0.        ])]"
53,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([ 0.        ,  0.        ,  0.        , -2.35618427,  0.        ,
        0.        , -0.31840328,  0.        ,  0.        ,  0.        ])]"
54,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([2.54722624, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.48354558, 0.        , 0.        ])]"
55,"['A11QGZ39A7ZF0X', 'B01DLR9IDI', array([-0.70048721,  0.        , -0.89152918,  0.        ,  0.        ,
        0.        ,  0.        ,  2.1651423 ,  0.95520984,  0.        ])]"
56,"['A1210QJT54O8T0', 'B00W259T7G', array([0.        , 0.        , 0.        , 2.03778099, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
57,"['A1210QJT54O8T0', 'B00W259T7G', array([2.54722624, 0.        , 0.        , 2.54722624, 0.        ,
       0.        , 0.        , 0.        , 2.54722624, 0.        ])]"
58,"['A1210QJT54O8T0', 'B00W259T7G', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 2.54722624, 0.        ])]"
59,"['A1210QJT54O8T0', 'B00W259T7G', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 2.54722624, 0.        ])]"
60,"['A1210QJT54O8T0', 'B00W259T7G', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 1.20993246, 0.        ])]"
61,"['A1210QJT54O8T0', 'B00W259T7G', array([ 0.        ,  0.        ,  0.        , -0.89152918,  0.        ,
        0.        ,  0.        ,  0.        , -1.08257115,  0.        ])]"
62,"['A1210QJT54O8T0', 'B00W259T7G', array([2.54722624, 0.        , 0.        , 2.54722624, 0.        ,
       0.        , 0.        , 0.        , 2.54722624, 0.        ])]"
63,"['A121C9UWQFW5W6', 'B0009RF9DW', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
64,"['A121C9UWQFW5W6', 'B000FI4S1E', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
65,"['A121C9UWQFW5W6', 'B000URXP6E', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
66,"['A121C9UWQFW5W6', 'B0012Y0ZG2', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
67,"['A121C9UWQFW5W6', 'B0012Y0ZG2', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
68,"['A121C9UWQFW5W6', 'B00CQ0LN80', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
69,"['A125PSVY71Q7KZ', 'B00006L9LC', array([2.35618427, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 0.        , 0.        ])]"
70,"['A125PSVY71Q7KZ', 'B000URXP6E', array([2.35618427, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 0.        , 0.        ])]"
71,"['A125PSVY71Q7KZ', 'B0012Y0ZG2', array([2.35618427, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 0.        , 0.        ])]"
72,"['A125PSVY71Q7KZ', 'B0012Y0ZG2', array([2.35618427, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 0.        , 0.        ])]"
73,"['A125PSVY71Q7KZ', 'B001OHV1H4', array([2.35618427, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 0.        , 0.        ])]"
74,"['A125TMC44CJBKK', 'B00006L9LC', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.97410033, 0.        , 0.        ])]"
75,"['A125TMC44CJBKK', 'B000URXP6E', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.97410033, 0.        , 0.        ])]"
76,"['A125TMC44CJBKK', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.97410033, 0.        , 0.        ])]"
77,"['A125TMC44CJBKK', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.97410033, 0.        , 0.        ])]"
78,"['A125TMC44CJBKK', 'B001OHV1H4', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.97410033, 0.        , 0.        ])]"
79,"['A12B5Y225ADJWE', 'B00006L9LC', array([1.27361312, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.5731259 , 0.        , 0.        ])]"
80,"['A12B5Y225ADJWE', 'B000URXP6E', array([1.27361312, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.5731259 , 0.        , 0.        ])]"
81,"['A12B5Y225ADJWE', 'B0012Y0ZG2', array([1.27361312, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.5731259 , 0.        , 0.        ])]"
82,"['A12B5Y225ADJWE', 'B0012Y0ZG2', array([1.27361312, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.5731259 , 0.        , 0.        ])]"
83,"['A12B5Y225ADJWE', 'B001OHV1H4', array([1.27361312, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.5731259 , 0.        , 0.        ])]"
84,"['A12BLGAAZBUU96', 'B00006L9LC', array([0.        , 0.        , 0.        , 0.        , 0.76416787,
       1.52833574, 0.        , 0.        , 0.        , 0.        ])]"
85,"['A12BLGAAZBUU96', 'B000URXP6E', array([0.        , 0.        , 0.        , 0.        , 0.76416787,
       1.52833574, 0.        , 0.        , 0.        , 0.        ])]"
86,"['A12BLGAAZBUU96', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 0.76416787,
       1.52833574, 0.        , 0.        , 0.        , 0.        ])]"
87,"['A12BLGAAZBUU96', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 0.76416787,
       1.52833574, 0.        , 0.        , 0.        , 0.        ])]"
88,"['A12BLGAAZBUU96', 'B001OHV1H4', array([0.        , 0.        , 0.        , 0.        , 0.76416787,
       1.52833574, 0.        , 0.        , 0.        , 0.        ])]"
89,"['A12HTKLZWLEAF5', 'B00006L9LC', array([2.03778099, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
90,"['A12HTKLZWLEAF5', 'B000URXP6E', array([2.03778099, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
91,"['A12HTKLZWLEAF5', 'B0012Y0ZG2', array([2.03778099, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
92,"['A12HTKLZWLEAF5', 'B0012Y0ZG2', array([2.03778099, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
93,"['A12HTKLZWLEAF5', 'B001OHV1H4', array([2.03778099, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
94,"['A12HWYJ6G58FGV', 'B0009RF9DW', array([1.14625181, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
95,"['A12HWYJ6G58FGV', 'B000FI4S1E', array([1.14625181, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
96,"['A12HWYJ6G58FGV', 'B000URXP6E', array([1.14625181, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
97,"['A12HWYJ6G58FGV', 'B0012Y0ZG2', array([1.14625181, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
98,"['A12HWYJ6G58FGV', 'B0012Y0ZG2', array([1.14625181, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
99,"['A12I397MEWA1VB', 'B00006L9LC', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
100,"['A12I397MEWA1VB', 'B000URXP6E', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
101,"['A12I397MEWA1VB', 'B0012Y0ZG2', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
102,"['A12I397MEWA1VB', 'B0012Y0ZG2', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
103,"['A12I397MEWA1VB', 'B001OHV1H4', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
104,"['A12X146LZM6KM0', 'B0009RF9DW', array([0.        , 0.        , 0.12736131, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
105,"['A12X146LZM6KM0', 'B000FI4S1E', array([0.        , 0.        , 0.12736131, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
106,"['A12X146LZM6KM0', 'B000URXP6E', array([0.        , 0.        , 0.12736131, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
107,"['A12X146LZM6KM0', 'B0012Y0ZG2', array([0.        , 0.        , 0.12736131, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
108,"['A12X146LZM6KM0', 'B0012Y0ZG2', array([0.        , 0.        , 0.12736131, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
109,"['A12X146LZM6KM0', 'B00HLXEXDO', array([0.        , 0.        , 0.12736131, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
110,"['A12X3J7IITW1J6', 'B0009RF9DW', array([0.        , 0.        , 0.        , 0.        , 2.54722624,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
111,"['A12X3J7IITW1J6', 'B000FI4S1E', array([0.        , 0.        , 0.        , 0.        , 2.54722624,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
112,"['A12X3J7IITW1J6', 'B000URXP6E', array([0.        , 0.        , 0.        , 0.        , 2.54722624,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
113,"['A12X3J7IITW1J6', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 2.54722624,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
114,"['A12X3J7IITW1J6', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 2.54722624,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
115,"['A132O42MLTHYSX', 'B00006L9LC', array([0.        , 2.54722624, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
116,"['A132O42MLTHYSX', 'B000URXP6E', array([0.        , 2.54722624, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
117,"['A132O42MLTHYSX', 'B0012Y0ZG2', array([0.        , 2.54722624, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
118,"['A132O42MLTHYSX', 'B0012Y0ZG2', array([0.        , 2.54722624, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
119,"['A132O42MLTHYSX', 'B001OHV1H4', array([0.        , 2.54722624, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
120,"['A13B2J5IBGS8Y2', 'B0009RF9DW', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.14625181, 0.        , 0.        ])]"
121,"['A13B2J5IBGS8Y2', 'B000FI4S1E', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.14625181, 0.        , 0.        ])]"
122,"['A13B2J5IBGS8Y2', 'B000URXP6E', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.14625181, 0.        , 0.        ])]"
123,"['A13B2J5IBGS8Y2', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.14625181, 0.        , 0.        ])]"
124,"['A13B2J5IBGS8Y2', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.14625181, 0.        , 0.        ])]"
125,"['A13PKMKQ0177SH', 'B00006L9LC', array([ 0.        ,  0.        , -0.95520984,  0.        ,  0.        ,
        0.        , -1.33729377,  0.        ,  0.        ,  0.        ])]"
126,"['A13PKMKQ0177SH', 'B000URXP6E', array([ 0.        ,  0.        , -0.95520984,  0.        ,  0.        ,
        0.        , -1.33729377,  0.        ,  0.        ,  0.        ])]"
127,"['A13PKMKQ0177SH', 'B0012Y0ZG2', array([ 0.        ,  0.        , -0.95520984,  0.        ,  0.        ,
        0.        , -1.33729377,  0.        ,  0.        ,  0.        ])]"
128,"['A13PKMKQ0177SH', 'B0012Y0ZG2', array([ 0.        ,  0.        , -0.95520984,  0.        ,  0.        ,
        0.        , -1.33729377,  0.        ,  0.        ,  0.        ])]"
129,"['A13PKMKQ0177SH', 'B001OHV1H4', array([ 0.        ,  0.        , -0.95520984,  0.        ,  0.        ,
        0.        , -1.33729377,  0.        ,  0.        ,  0.        ])]"
130,"['A149WHPACMTSLO', 'B0009RF9DW', array([ 0.        ,  0.        ,  0.        , -0.50944525,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ])]"
131,"['A149WHPACMTSLO', 'B000FI4S1E', array([ 0.        ,  0.        ,  0.        , -0.50944525,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ])]"
132,"['A149WHPACMTSLO', 'B000URXP6E', array([ 0.        ,  0.        ,  0.        , -0.50944525,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ])]"
133,"['A149WHPACMTSLO', 'B0012Y0ZG2', array([ 0.        ,  0.        ,  0.        , -0.50944525,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ])]"
134,"['A149WHPACMTSLO', 'B0012Y0ZG2', array([ 0.        ,  0.        ,  0.        , -0.50944525,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ])]"
135,"['A14BV6AW987ZDN', 'B0009RF9DW', array([1.01889049, 1.01889049, 2.03778099, 1.01889049, 1.01889049,
       0.        , 1.01889049, 1.01889049, 1.01889049, 2.03778099])]"
136,"['A14BV6AW987ZDN', 'B000FI4S1E', array([1.01889049, 1.01889049, 2.03778099, 1.01889049, 1.01889049,
       0.        , 1.01889049, 1.01889049, 1.01889049, 2.03778099])]"
137,"['A14BV6AW987ZDN', 'B000URXP6E', array([1.01889049, 1.01889049, 2.03778099, 1.01889049, 1.01889049,
       0.        , 1.01889049, 1.01889049, 1.01889049, 2.03778099])]"
138,"['A14BV6AW987ZDN', 'B0012Y0ZG2', array([1.01889049, 1.01889049, 2.03778099, 1.01889049, 1.01889049,
       0.        , 1.01889049, 1.01889049, 1.01889049, 2.03778099])]"
139,"['A14BV6AW987ZDN', 'B0012Y0ZG2', array([1.01889049, 1.01889049, 2.03778099, 1.01889049, 1.01889049,
       0.        , 1.01889049, 1.01889049, 1.01889049, 2.03778099])]"
140,"['A14QBW6X0Q1YSD', 'B00006L9LC', array([0.        , 0.        , 0.        , 2.54722624, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
141,"['A14QBW6X0Q1YSD', 'B000URXP6E', array([0.        , 0.        , 0.        , 2.54722624, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
142,"['A14QBW6X0Q1YSD', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 2.54722624, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
143,"['A14QBW6X0Q1YSD', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 2.54722624, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
144,"['A14QBW6X0Q1YSD', 'B001OHV1H4', array([0.        , 0.        , 0.        , 2.54722624, 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
145,"['A14R11HV2H7AVW', 'B00006L9LC', array([2.54722624, 2.54722624, 2.54722624, 2.54722624, 2.54722624,
       1.91041968, 2.54722624, 2.54722624, 2.54722624, 2.54722624])]"
146,"['A14R11HV2H7AVW', 'B000URXP6E', array([2.54722624, 2.54722624, 2.54722624, 2.54722624, 2.54722624,
       1.91041968, 2.54722624, 2.54722624, 2.54722624, 2.54722624])]"
147,"['A14R11HV2H7AVW', 'B0012Y0ZG2', array([2.54722624, 2.54722624, 2.54722624, 2.54722624, 2.54722624,
       1.91041968, 2.54722624, 2.54722624, 2.54722624, 2.54722624])]"
148,"['A14R11HV2H7AVW', 'B0012Y0ZG2', array([2.54722624, 2.54722624, 2.54722624, 2.54722624, 2.54722624,
       1.91041968, 2.54722624, 2.54722624, 2.54722624, 2.54722624])]"
149,"['A14R11HV2H7AVW', 'B001OHV1H4', array([2.54722624, 2.54722624, 2.54722624, 2.54722624, 2.54722624,
       1.91041968, 2.54722624, 2.54722624, 2.54722624, 2.54722624])]"
150,"['A14SJT4M0BP298', 'B0009RF9DW', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
151,"['A14SJT4M0BP298', 'B000FI4S1E', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
152,"['A14SJT4M0BP298', 'B000URXP6E', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
153,"['A14SJT4M0BP298', 'B0012Y0ZG2', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
154,"['A14SJT4M0BP298', 'B0012Y0ZG2', array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])]"
155,"['A14Y0FPHPBKBAF', 'B0009RF9DW', array([2.54722624, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
156,"['A14Y0FPHPBKBAF', 'B000FI4S1E', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
157,"['A14Y0FPHPBKBAF', 'B000URXP6E', array([2.54722624, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
158,"['A14Y0FPHPBKBAF', 'B0012Y0ZG2', array([2.54722624, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
159,"['A14Y0FPHPBKBAF', 'B0012Y0ZG2', array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 2.54722624, 2.54722624, 0.        ])]"
160,"['A14YENXHLKG9WL', 'B0009RF9DW', array([2.54722624, 0.        , 2.54722624, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ])]"
