Key,Array
A149WHPACMTSLO,"[0.0, 0.0, 0.0, -2.547226235280919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A14BV6AW987ZDN,"[5.094452470561838, 5.094452470561838, 10.188904941123676, 5.094452470561838, 5.094452470561838, 0.0, 5.094452470561838, 5.094452470561838, 5.094452470561838, 10.188904941123676]"
A14QBW6X0Q1YSD,"[0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A14R11HV2H7AVW,"[12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 9.552098382303445, 12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594]"
A14SJT4M0BP298,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A14Y0FPHPBKBAF,"[7.641678705842757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594, 12.736131176404594, 0.0]"
A14YENXHLKG9WL,"[12.736131176404594, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A150XCEZV6KF5G,"[12.736131176404594, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A153D6FAV4L389,"[12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594]"
A154MPHVRSZVQN,"[10.825711499943903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A156IOMOA59X7N,"[1.910419676460689, 0.7641678705842757, 2.6745875470449647, 1.910419676460689, 1.910419676460689, 1.910419676460689, 1.910419676460689, 0.7641678705842757, 1.910419676460689, 2.6745875470449647]"
A1577W1CXJ2WI9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A157AUOFPJQ46Q,"[4.07556197644947, 2.547226235280919, 5.094452470561838, 4.07556197644947, 5.094452470561838, 0.0, -2.165142299988781, 0.0, 2.547226235280919, 0.0]"
A15IDG691XH2XI,"[0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 10.825711499943903, 0.0, 0.0]"
A15IKO3Q6RSA1V,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A15NM9DLEOB4XI,"[1.9104196764606889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A15T9G38F589KM,"[15.02863478815742, 0.0, 0.0, 5.221813782325883, 5.094452470561838, 0.0, 0.0, 0.0, 2.4198649235168728, 0.0]"
A15TMUEDCVMOBF,"[2.228822955870804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6368065588202297, 0.0]"
A15ZAILX1XGI0A,"[0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A165FHUTQU6L2Z,"[-0.7641678705842757, -0.7641678705842757, -0.7641678705842757, -0.7641678705842757, -0.7641678705842757, -0.7641678705842757, -1.1462518058764133, -0.7641678705842757, -0.7641678705842757, -1.1462518058764133]"
A173YMJ9XFVRSY,"[1.9741003323427122, 0.0, 0.0, -1.4009744294045052, 2.547226235280919, 0.0, 0.0, 0.0, 2.9929908264550797, 0.0]"
A177B2VPWX4P55,"[12.736131176404594, 0.0, 0.0, 0.0, 25.472262352809192, 0.0, 12.736131176404594, 0.0, 12.736131176404594, 0.0]"
A17B1H60A6A96P,"[6.368065588202297, 6.368065588202297, 6.368065588202297, 4.776049191151722, 7.960081985252872, 6.368065588202297, 6.368065588202297, 6.368065588202297, 6.368065588202297, 6.368065588202297]"
A17ZAS11CK1HG8,"[10.188904941123676, 10.188904941123676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.188904941123676, 0.0]"
A181EKCGC3RGHL,"[0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1888H788ZLJUQ,"[5.094452470561838, 5.094452470561838, 5.094452470561838, 5.094452470561838, 5.094452470561838, 0.0, 5.094452470561838, 5.094452470561838, 5.094452470561838, 5.094452470561838]"
A18E4UPIBMJNVZ,"[0.31840327941011487, 0.6368065588202297, 0.31840327941011487, 0.6368065588202297, 0.0, 0.9552098382303444, 0.0, 0.0, 0.31840327941011487, 0.0]"
A18EJ6MMSR1GGA,"[0.0, 0.0, 0.0, -8.278485264662987, 0.0, 0.0, 0.0, 0.0, -7.960081985252872, 0.0]"
A18HENNBJ25817,"[0.0, 0.0, 0.0, -8.915291823483216, 0.0, -11.14411477935402, 0.0, 0.0, 0.0, 0.0]"
A18KOO6VMJJ70S,"[12.736131176404594, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0]"
A190ENIBZ72LMF,"[0.0, 0.0, 0.0, 0.0, 5.094452470561838, 5.094452470561838, 0.0, 0.0, 0.0, 0.0]"
A1929HU28OJ7D8,"[0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A193RG4GIJ5OLM,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.755021670516964, 5.731259029382067]"
A19AWUK1MWTJEN,"[0.6368065588202301, 1.5920163970505745, -0.9552098382303444, 0.6368065588202301, -2.865629514691034, -0.9552098382303444, -0.31840327941011504, -0.9552098382303444, -0.9552098382303444, -0.9552098382303444]"
A19BNMVUQDMFGK,"[0.0, 0.0, 0.0, 15.283357411685513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A19EIBWOIY3U1R,"[0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594, 12.736131176404594, 0.0, 0.0, 0.0]"
A19GO5VNH8D1TF,"[0.0, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0]"
A19KLUZ1XD3SRN,"[3.184032794101149, -1.1462518058764135, 0.0, -0.2547226235280919, 2.547226235280919, 2.547226235280919, 3.184032794101149, 0.0, 1.4009744294045055, 0.0]"
A19Q4TR24DNXB5,"[4.457645911741608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A19XMHRB3G4DIR,"[14.137105605809099, 0.0, 0.0, 7.259594770550619, 0.0, 0.0, 2.547226235280919, 0.0, 9.934182317595583, 5.476536405853976]"
A1A6EANMBA02NW,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1A7LP8GUKEPZM,"[1.5920163970505743, 1.5920163970505743, 1.5920163970505743, 0.0, 1.5920163970505743, 1.5920163970505743, 1.5920163970505743, 1.5920163970505743, 1.5920163970505743, 1.5920163970505743]"
A1AEPMPA12GUJ7,"[13.50029904698887, 0.0, 0.0, 0.7641678705842756, 2.547226235280919, 0.0, 5.094452470561838, 0.0, 2.547226235280919, 0.0]"
A1AFK6DIZFYQ2V,"[0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0]"
A1AFSSJ58HYER7,"[12.736131176404594, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 12.736131176404594]"
A1AG4CEH4EYXIT,"[0.0, 5.412855749971952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1AIIT0GCPBL2M,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.099324617584363, 0.0, 0.0, 0.0]"
A1AKH1GJBE5CX5,"[15.283357411685513, 15.283357411685513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.283357411685513]"
A1AN9A2FNOYHTX,"[0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1ANGX1BIKKJL1,"[0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594]"
A1AWB5QE4T9LPM,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1B1HM7OZLXFO2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5024360735112636, 3.5024360735112636]"
A1B5D7AI4KYG98,"[7.6416787058427555, 7.6416787058427555, 3.8208393529213778, 7.6416787058427555, 7.6416787058427555, 3.8208393529213778, 3.8208393529213778, 7.6416787058427555, 7.6416787058427555, 7.6416787058427555]"
A1BAZK7LSPBPEJ,"[12.736131176404594, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1BK60GZ4QME6I,"[12.736131176404594, 2.547226235280919, 0.0, 12.736131176404594, 0.0, 2.483545579398896, 0.0, 0.0, 10.188904941123676, 0.0]"
A1BR2MY80R6CX4,"[11.14411477935402, 7.004872147022527, 11.78092133817425, 11.14411477935402, 11.78092133817425, 7.6416787058427555, 11.78092133817425, 3.5024360735112636, 12.736131176404594, 7.6416787058427555]"
A1BRNOD64VZ1GP,"[0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1BS75OBCJN3EA,"[0.0, 15.283357411685513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.283357411685513]"
A1C03381HL8SWG,"[3.5024360735112636, 3.5024360735112636, 3.5024360735112636, 3.5024360735112636, 3.5024360735112636, 3.5024360735112636, 3.5024360735112636, 3.5024360735112636, 3.5024360735112636, 7.004872147022527]"
A1C13KVGOWMI6A,"[5.094452470561838, 5.094452470561838, 5.094452470561838, 5.094452470561838, 10.188904941123676, 0.0, 5.094452470561838, 5.094452470561838, 5.094452470561838, 5.094452470561838]"
A1C3SRDH9HVEI2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.844601994056273, 0.0, 0.0, 0.0]"
A1C8LL1BBQ7GTO,"[3.1840327941011486, 1.5920163970505743, 3.1840327941011486, 3.1840327941011486, 3.1840327941011486, 4.776049191151722, 3.1840327941011486, 3.1840327941011486, 3.1840327941011486, 1.5920163970505743]"
A1CEDYAX0NG4BU,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -12.736131176404594, 0.0, 0.0, 0.0]"
A1CF9LS3PV9ZOR,"[12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1CJRTU646COUL,"[12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 12.736131176404594, 11.14411477935402, 12.736131176404594, 12.736131176404594, 12.099324617584363, 12.736131176404594]"
A1CRH843D61QTZ,"[5.094452470561838, 5.094452470561838, 5.094452470561838, 5.094452470561838, 5.094452470561838, 0.0, 5.094452470561838, 5.094452470561838, 5.094452470561838, 5.094452470561838]"
A1CURM7FGX5UJP,"[0.0, 0.0, 2.865629514691034, 0.0, 0.0, 0.0, 0.0, 0.0, -0.31840327941011487, 0.0]"
A1D18EJF6LHYDV,"[12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0]"
A1D3G0HL756T8B,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1D3RMFWUWRASV,"[0.0, 0.0, 0.0, 1.2736131176404595, 0.0, 0.0, 0.0, -0.31840327941011487, 0.0, 0.0]"
A1D82V07WELVCE,"[0.0, 3.8208393529213778, 3.8208393529213778, 3.8208393529213778, 7.6416787058427555, 3.8208393529213778, 3.8208393529213778, 0.0, 11.462518058764136, 3.8208393529213778]"
A1DAE86MWE6OMW,"[-0.31840327941011487, -0.6368065588202297, -0.31840327941011487, -0.31840327941011487, -0.31840327941011487, -0.31840327941011487, -0.31840327941011487, -0.31840327941011487, -0.31840327941011487, -0.31840327941011487]"
A1DFI14L1LBOPJ,"[0.0, 0.0, 0.0, -10.50730822053379, -7.960081985252872, 0.0, 0.0, 0.0, -10.825711499943903, 0.0]"
A1DFZPQPCHBYTY,"[0.0, 8.596888544073101, 0.0, 0.0, 0.0, 0.0, 0.0, 4.776049191151722, 0.0, 0.0]"
A1E9D6RGEDFT2O,"[0.0, 0.0, 0.0, 6.686468867612412, 0.0, 0.0, 0.0, 0.0, 4.457645911741608, 0.0]"
A1EGCED01USBA9,"[1.0825711499943906, 3.184032794101149, -0.12736131176404594, -0.06368065588202297, 2.547226235280919, 1.4009744294045055, 3.8845200088034013, 1.7193777088146203, 3.5661167293932867, 0.0]"
A1EPD7UQU3MXBT,"[12.736131176404594, 12.736131176404594, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1ETRNNK4BOVDE,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1EVV74UQYVKRY,"[14.901273476393374, 0.0, 2.547226235280919, 7.323275426432642, 2.547226235280919, 0.0, 0.0, 0.0, 2.547226235280919, 0.0]"
A1F1B2NU2TQAJV,"[7.450636738196687, 2.547226235280919, 0.0, 2.547226235280919, 12.41772789699448, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1F4BVHEE78OVF,"[-5.285494438207906, -0.7004872147022527, -0.1910419676460689, -0.1910419676460689, -0.1910419676460689, -0.1910419676460689, -2.101461644106758, -0.1910419676460689, -2.292503611752827, -0.1910419676460689]"
A1F7YU6O5RU432,"[4.585007223505654, 2.547226235280919, 0.0, 2.547226235280919, -2.547226235280919, 2.547226235280919, 0.0, 0.0, -2.9293101705730566, 0.0]"
A1F8L7H54H5WFZ,"[0.0, 0.0, 0.0, 2.547226235280919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1FEQTQIVZKAY,"[7.323275426432642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.870501661713561, 0.0, 0.0]"
A1FFGS17PQWUI8,"[0.0, 10.825711499943903, 0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0]"
A1FFSRBOERRDLB,"[0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0]"
A1FPB20OAZLA3T,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.099324617584363]"
A1FWFCJU2G7TRA,"[2.547226235280919, 0.0, 0.0, 2.547226235280919, 0.0, 0.0, 7.386956082314665, 0.0, 2.547226235280919, -5.094452470561838]"
A1GO71H0UB95WN,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.283357411685513, 0.0, 0.0, 0.0]"
A1GTSEGAXWRSO8,"[12.736131176404594, 0.0, 0.0, 12.736131176404594, 12.736131176404594, 0.0, 12.736131176404594, 0.0, 12.736131176404594, 0.0]"
A1GVT488CKU6ZB,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -12.736131176404594]"
A1GVTXX0S7ANZ8,"[0.0, 15.283357411685513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1HK1OQ6LRT0AX,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.934182317595583, 0.0]"
A1HPJKECRYBG6V,"[0.0, 12.736131176404594, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1I03N0S6W4AVL,"[0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 12.736131176404594, 0.0, 12.736131176404594]"
A1IGBEWKIVXYFL,"[8.278485264662987, 8.278485264662987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1IMRCSU4F0409,"[12.736131176404594, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1IP4AIXPHF55Y,"[12.736131176404594, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1IT5WIUU0FKAV,"[0.0, 0.0, 0.0, 8.278485264662987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1IT72Y6VZX1JV,"[12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0]"
A1IW22SHMMASQ6,"[12.736131176404594, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0]"
A1IYXUF0KPKOS1,"[0.0, 0.0, 0.0, 9.552098382303445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1J7I5095JBHH,"[12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1JCF83VYDAIC7,"[0.0, 0.0, 0.0, 15.283357411685513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1JDBXPK20HBUW,"[0.0, 0.0, 0.0, -12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1JDG0KTCUW9BT,"[2.865629514691034, 0.0, 0.0, 0.0, 9.233695102893332, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1JJBKKS6FCOQJ,"[0.0, 0.0, 0.0, 0.0, 0.0, 10.188904941123676, 0.0, 9.233695102893332, 0.0, 0.0]"
A1JL5CJJDECOH4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1JQIYKCPYFKG2,"[7.6416787058427555, 7.6416787058427555, 3.5024360735112636, 7.6416787058427555, 5.094452470561838, 7.6416787058427555, 5.094452470561838, 3.5024360735112636, 3.5024360735112636, 7.6416787058427555]"
A1JR5CZCFXPQMC,"[0.0, 12.736131176404594, 0.0, 12.099324617584363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1K85CL9XZYRV7,"[0.0, 0.0, 4.585007223505653, 0.0, 0.0, 0.0, 0.0, 2.2925036117528266, 0.0, 0.0]"
A1KEYDA4M5GDSH,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.368065588202297, 0.0, 0.0, 0.0]"
A1KJ2M8NY458CE,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1L0QECT7J93ZP,"[0.0, 0.0, 0.0, 3.1840327941011486, 0.0, 0.0, 5.094452470561838, 0.0, 0.0, 0.0]"
A1L4ZAG36ZO15M,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.080434123472, 0.0]"
A1L887BYCTVXH6,"[2.865629514691034, 2.865629514691034, 2.865629514691034, 2.865629514691034, 2.865629514691034, 2.865629514691034, 2.865629514691034, 2.865629514691034, 2.865629514691034, 2.865629514691034]"
A1LA3IVNDE22NW,"[12.736131176404594, 0.0, 0.0, 12.736131176404594, 12.736131176404594, 0.0, 0.0, 12.736131176404594, 0.0, 0.0]"
A1LCFO492L6K6G,"[0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1LHAXBM5GBJS2,"[-4.075561976449471, -5.094452470561838, 0.0, 2.547226235280919, 0.0, 0.0, -5.094452470561838, 0.0, 0.0, -5.094452470561838]"
A1LJIF7G9T0PTW,"[9.870501661713561, 11.14411477935402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1LNES65GKVL0C,"[0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 12.736131176404594, 0.0, 12.736131176404594, 0.0]"
A1LNWQUWXMMZNG,"[15.283357411685513, 0.0, 0.0, 0.0, 0.0, 0.0, 15.283357411685513, 0.0, 0.0, 0.0]"
A1LV8TM9ICX1IX,"[12.736131176404594, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 12.736131176404594, 0.0]"
A1M1Y5UGONAW06,"[-1.464655085286528, 0.0, 0.0, -5.094452470561838, -1.2099324617584364, 0.0, 0.0, 0.0, -1.5283357411685512, 0.0]"
A1M54T56FE4B86,"[0.0, 0.0, 0.0, 2.6745875470449647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1M5UWJ8H1SYHG,"[0.0, 0.0, 0.0, 12.41772789699448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1MAI0TUIM3R2X,"[9.297375758775354, 0.0, 0.0, 0.0, 3.9482006646854244, 0.0, 2.547226235280919, 2.547226235280919, 2.547226235280919, 0.0]"
A1MAJCTEK9HZHD,"[8.405846576427033, 8.405846576427033, 8.405846576427033, 8.405846576427033, 8.405846576427033, 8.405846576427033, 8.405846576427033, 8.405846576427033, 8.405846576427033, 8.405846576427033]"
A1MBLC4ZSP4QEB,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1MCIV8P5COBQZ,"[1.9104196764606889, 1.9104196764606889, 0.0, 1.9104196764606889, 0.0, 1.9104196764606889, 0.0, 1.9104196764606889, 1.9104196764606889, 1.9104196764606889]"
A1MDYWL5DLS9SS,"[0.0, 0.0, 15.283357411685513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1MF4IEANGZ0OB,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1MHFSMKSOED47,"[0.6368065588202297, 0.6368065588202297, 1.2736131176404595, 0.6368065588202297, 0.6368065588202297, 0.6368065588202297, 1.2736131176404595, 0.6368065588202297, 1.2736131176404595, 0.6368065588202297]"
A1MZIY3MPR5LRS,"[7.004872147022527, 7.004872147022527, 7.004872147022527, 7.004872147022527, 7.004872147022527, 7.004872147022527, 7.004872147022527, 7.004872147022527, 7.004872147022527, 7.004872147022527]"
A1MZL91Z44RN06,"[7.514317394078711, 0.0, 1.0825711499943904, 5.094452470561838, 2.547226235280919, 0.0, 0.0, 2.547226235280919, 5.094452470561838, 0.5731259029382068]"
A1N1FL81IAC7IR,"[3.5024360735112636, 3.5024360735112636, 3.5024360735112636, 9.233695102893332, 9.233695102893332, 9.233695102893332, 11.462518058764136, 5.731259029382068, 9.233695102893332, 9.233695102893332]"
A1N3KXBQ1A53IP,"[0.0, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1N4MVSWIRSMIT,"[3.1840327941011486, 1.9104196764606889, 1.9104196764606889, 2.547226235280919, 3.1840327941011486, 1.9104196764606889, 1.9104196764606889, 3.8208393529213778, 1.9104196764606889, 3.1840327941011486]"
A1NKYTRBYXO4TG,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1NO7CJ510NQWC,"[7.450636738196687, 0.0, 0.0, 0.0, 0.0, 0.0, 4.967091158797792, 0.0, 0.0, 12.736131176404594]"
A1NP1AD8FGSA71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5283357411685514, 0.0, 0.0]"
A1NP222Y17P9N3,"[0.0, 0.0, -1.2736131176404595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3820839352921378]"
A1NVH7LUS2AVWW,"[0.0, -6.368065588202297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1NXF07STAXNN3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1O7LQP26XE36M,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1OIRJ1W4N8CW,"[0.0, 12.736131176404594, 0.0, 0.0, 12.736131176404594, 0.0, 0.0, 0.0, 0.0, 0.0]"
A1OMMCNMFY7TYH,"[3.820839352921378, 3.820839352921378, 1.910419676460689, 1.910419676460689, 3.820839352921378, 3.820839352921378, 3.820839352921378, 5.731259029382067, 3.820839352921378, 5.731259029382067]"
A1OZSH4XVMZO5N,"[0.0, 1.2736131176404595, -2.865629514691034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
