reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A19DLBU0S995WP,B000VZO4TW,1,1,5,Great,Great
AVLSVMBRYFGHF,B000VZO4TW,1,1,5,Love it. You wouldn't believe that it is Kiss..,Love it . You would n't believe that it is Kiss ..
ARJT7QGL9IVDP,B000VZO4TW,1,1,4,Vintage Kiss,Vintage Kiss
A3DHMGQ93GIJCR,B000VZO4TW,1,1,5,"Love this song!! I would recamend this to anyone who loves ballets!! This was the way my hubbie and i were. but not now, but good song anyway!!","Love this song ! ! I would recamend this to anyone who loves ballets ! ! but not now , but good song anyway ! !"
A135GWMXMTR58Z,B000VZO4TW,1,1,5,. Another great old song from long ago that is on my Sansa fuze to enjoy daily at work. The old songs when music was great,Another great old song from long ago that is on my Sansa fuze to enjoy daily at work . The old songs when music was great
A3GJ6CFWN47N0U,B000VZPI7Y,1,1,5,"I enjoyed this song. I often listened to this song, repeatedly. I am happy to state that it is part of my music library.","I enjoyed this song . I often listened to this song , repeatedly . I am happy to state that it is part of my music library ."
A2JY0CRCF9GWCH,B000VZQISW,1,1,5,"This song is from early in Trisha Yearwood's career.  I like some of her music, but this song has always captivated me.  Her voice is nice, but the combination of the vocals, the melody, and the words work extremely well together.  You may find yourself singing along and actually reminiscing of some ""back when"" moments of your own.  That is True song magic.","This song is from early in Trisha Yearwood 's career . I like some of her music , but this song has always captivated me . Her voice is nice , but the combination of the vocals , the melody , and the words work extremely well together . You may find yourself singing along and actually reminiscing of some "" back when "" moments of your own . That is True song magic ."
A26GW9GHWZJ0UY,B000VZQISW,1,1,5,Just a poignant sweet reminiscing song to cause the listener to think of the one that got away or a fabulous memory with the significant other.  Trisha sings flawlessly in this song.,Just a poignant sweet reminiscing song to cause the listener to think of the one that got away or a fabulous memory with the significant other . Trisha sings flawlessly in this song .
A2W9LEXD3BAETW,B000VZQISW,1,-1,3,"I like this song and wanted to add it to my huge music collection, so I purchased it. Keeping all of that in mind, there are a whole lot of Trisha's albums/tracks that I'd put ahead of this and consider ""essential"" tracks too.","I like this song and wanted to add it to my huge music collection , so I purchased it . Keeping all of that in mind , there are a whole lot of Trisha 's albums / tracks that I 'd put ahead of this and consider "" essential "" tracks too ."
A22PZBENWG6IM0,B000VZQHNS,1,1,5,THIS SONG IS AWESOME!!!!,THIS SONG IS AWESOME ! ! ! !
AXCE4WRBKMLY0,B000VZQHNS,1,1,5,Love it,Love it
AOZCXHUOIBLE3,B000VZQHNS,1,1,4,Nice!,Nice !
A205K5U0M2K8QC,B000VZQHNS,1,1,4,"Product works great, great item to purchase.  I really enjoy it.  Thank you very much.","Product works great , great item to purchase . I really enjoy it . Thank you very much ."
A1QOYWEU4UPUML,B000VZQHNS,1,1,5,"One of the best tracks ever produced. I love the music, beat, tone, everything. This is a near perfect song and I wish she would have had more like it in her career. Get it now!","One of the best tracks ever produced . I love the music , beat , tone , everything . This is a near perfect song and I wish she would have had more like it in her career . Get it now !"
A1203Q0HWECJXU,B000VZQHNS,1,1,5,"Overall, this is a great product due to its high replay value. I would recommend this product to both music aficionados and casual music listeners alike.","Overall , this is a great product due to its high replay value . I would recommend this product to both music aficionados and casual music listeners alike ."
AUDSM2CTLLW1Q,B000VZQHNS,-1,1,5,"Nelly Furtado completely remade herself in 2006.  Her earlier work, including hits ""I'm Like a Bird"" and ""Powerless"" were fun and entertaining songs (and Nelly is a very attractive, appealing artist), but they didn't excite the mass audiences.  They had more appeal to the Adult Contemporary chart.

  2006 saw the debut of her song ""Promiscuous"", where she teamed with Justin Timberlake and super-producer, Timbaland, to create this raw, sexually charged song that showed that Nelly was a bona fide sex symbol, instead of just being a cool hipster.  Timbaland's beats have always been among the best in the business.  However, Nelly's clever raps and strong vocals take ""Promiscuous"" to another level, as in all the way to #1 on the Billboard Hot 100. This set the tone for the remainder of her album ""Loose"", which showed her new image to be genuine instead of posed.","Nelly Furtado completely remade herself in 2006 . Her earlier work , including hits "" I 'm Like a Bird "" and "" Powerless "" were fun and entertaining songs ( and Nelly is a very attractive , appealing artist ) , but they did n't excite the mass audiences . They had more appeal to the Adult Contemporary chart . 2006 saw the debut of her song "" Promiscuous "" , where she teamed with Justin Timberlake and super - producer , Timbaland , to create this raw , sexually charged song that showed that Nelly was a bona fide sex symbol , instead of just being a cool hipster . Timbaland 's beats have always been among the best in the business . However , Nelly 's clever raps and strong vocals take "" Promiscuous "" to another level , as in all the way to # 1 on the Billboard Hot 100 . This set the tone for the remainder of her album "" Loose "" , which showed her new image to be genuine instead of posed ."
A2UQGX6YMQ5BAL,B000VZQHNS,1,1,4,I saw this as a song choice for a book and once I heard the preview for the song I was hooked. This is a great song to listen to or work out too. I would highly recommend it,I saw this as a song choice for a book and once I heard the preview for the song I was hooked . This is a great song to listen to or work out too . I would highly recommend it
A26GRWSM1Z4EAZ,B000VZQHNS,1,1,5,I am a big fan of this song and it's a great club song. I really like it a lot,I am a big fan of this song and it 's a great club song . I really like it a lot
A1LGGZXCURHFLC,B000VZQHNS,1,1,5,This is a song that makes you want to get up and dance. It's a feel good song! I love this song.,This is a song that makes you want to get up and dance . It 's a feel good song ! I love this song .
AS02LU5CR8VJP,B000VZQHNS,1,1,5,This is the same version I heard on the radio when it first came out. This is the studio recording and is not a live or concert version.,This is the same version I heard on the radio when it first came out . This is the studio recording and is not a live or concert version .
A1PBK25WOPM6QA,B000VZQHNS,1,1,5,The beat is tight. Lyrics are well on point. Just a fun song to dance to. Nellly Furtado and Timbaland are a great combo.,The beat is tight . Lyrics are well on point . Just a fun song to dance to . Nellly Furtado and Timbaland are a great combo .
AN70QAG4P5TIS,B000VZQHNS,1,1,4,"I have no idea why I got this song or when, but I do like it. It's fun to clean to! hahaha","I have no idea why I got this song or when , but I do like it . It 's fun to clean to ! hahaha"
A6DSDTFL9O4HB,B000VZSC8G,1,1,5,"I'll be honest... it's an Mp3 download.  It downloaded, I listened to it, end of story.  No problems getting it on my computer or accessing it.  Good times, man, good times.","I 'll be honest ... No problems getting it on my computer or accessing it . Good times , man , good times ."
A18758S1PUYIDT,B000VZSC8G,1,1,5,"In this simple song, Lisa Loeb and Nine Stories express the conflicting emotions of people in many relationships, wondering if they should stay with someone who confuses them or drives them crazy.  Nice guitar work in particular, and lovely vocals.","In this simple song , Lisa Loeb and Nine Stories express the conflicting emotions of people in many relationships , wondering if they should stay with someone who confuses them or drives them crazy . Nice guitar work in particular , and lovely vocals ."
A33EIZD6GMJ1WL,B000VZSC8G,1,1,5,My favorite song from the 90's. Still great and I would recommend this song for your library. Great rhythm and beat.,My favorite song from the 90 's . Still great and I would recommend this song for your library . Great rhythm and beat .
A3PYQ6EULBFXOL,B000VZSC8G,1,1,5,"Great vocals, lyrics, and Lisa's so cute.","Great vocals , lyrics , and Lisa 's so cute ."
A15JTJXQXO22JJ,B000VZSC8G,-1,-1,1,"I can't figure out why this song was so popular in the first place?
Only thing I can tell you is stay away from this one. worst song in the 90's period.",I ca n't figure out why this song was so popular in the first place ? Only thing I can tell you is stay away from this one . worst song in the 90 's period .
A15JTJXQXO22JJ,B000VZSC8G,-1,-1,1,"I can't figure out why this song was so popular in the first place?
Only thing I can tell you is stay away from this one. worst song in the 90's period.",I ca n't figure out why this song was so popular in the first place ? Only thing I can tell you is stay away from this one . worst song in the 90 's period .
A2LMRQVT4ZWPOF,B000VZSC8G,-1,-1,2,this is a song I remember from a movie but I think now listening I know why this was a one hit wonder,this is a song I remember from a movie but I think now listening I know why this was a one hit wonder
A2VG6FKR3WQ84A,B000VZSC8G,1,1,5,her voice is just calming and sweet.  I like originality and Lisa seems to have that down pat.  I like it.,her voice is just calming and sweet . I like originality and Lisa seems to have that down pat . I like it .
A1YJKLHQJ10GJZ,B000VZSC8G,1,1,5,Finally got my hands on this GEM! One of my favorites of all time. This song plays well. I think this was like $.69 cents.,Finally got my hands on this GEM ! One of my favorites of all time . This song plays well . I think this was like $ .69 cents .
A3B2F2086QK67Q,B000VZSBPK,1,1,5,"I just heard this song today i thought the title was ""You got the music in you"" till i tried to download it (My BAD!)........This song reminds me of records from the late 60's early 70's groups like the Young Rascals Tommy James & the Shondells, even The Doobie Brothers to a degree............LOVE IT!","I just heard this song today i thought the title was "" You got the music in you "" till i tried to download it ( My BAD!) ........ This song reminds me of records from the late 60 's early 70 's groups like the Young Rascals Tommy James & the Shondells , even The Doobie Brothers to a degree ............ LOVE IT !"
A3QMW0R63QGZT2,B000VZSBPK,1,1,5,"Great song by great band. Love the pick me up every time I hear it. And, it makes me smile.","Great song by great band . Love the pick me up every time I hear it . And , it makes me smile ."
A8IVYKSKP8QFY,B000VZSBPK,-1,1,5,"If you have heard of Jeff Lynne and or ELO (The Electric Light Orchestra), this song from The New Radicals will sound a lot like the 70's version of ELO.

It took me about two weeks to track this tune down, and everyone I explained it too thought I was crazy saying it ""ELO who?""

The ELO song best close to this is

""All Over The World"" (from the Xanadu Soundtrack)

Listen to that and you'll see what I mean...

This song however is a great inspirational song and a great sounding one at that.","If you have heard of Jeff Lynne and or ELO ( The Electric Light Orchestra ) , this song from The New Radicals will sound a lot like the 70 's version of ELO . It took me about two weeks to track this tune down , and everyone I explained it too thought I was crazy saying it "" ELO who ? "" 

 The ELO song best close to this is 

 "" All Over The World "" ( from the Xanadu Soundtrack ) 

 Listen to that and you 'll see what I mean ... This song however is a great inspirational song and a great sounding one at that ."
A2KW2KWKABNYNO,B000VZSBPK,1,1,5,"The 90s backlash has been ugly, with this not only 90s classic, but music classic being pushed aside since radio chewed it up and spit it back out, 1,000 spins later. It still lives on in the minds of millions of fans who still put this high up on their life's soundtrack.

It's a song that runs on a million trains of thoughts, ranging from karma, to self-appreciation, to celebrity-bashing. It's certainly ground-breakingly awesome, bringing awesomeness to another level not only in the world of pop rock, but music period. Hearkening back to those piano-driven pop ballads of the 70s, this outwardly simple song holds a lot of complexity to it. Just ask U2 guitarist/song-writer ""The Edge."" When asked in Time Magazine back in '06 what songs he would most like to have written, there was ""Wonderwall,"" and ""You Get What You Give."" And even though some would say it's a throwback to years gone by, it keeps itself a modern eye, staying relevant not only in the 90s, but also in the 00s.

Then you gotta love those vocals, using the False, and they're just so perfect for the song. And again, it's a throwback to the 70s. As for the last few verses, although some outlets have cut them, I don't really care about them, and they kind box the song in the 90s a little bit too much. Although the way he sings it is great, it's kind of here nor there, didn't need that.

So looking at best 90s songs, this ranks in the top 10, which is pretty impressive considering the litnia of the decade. Once the brutal 90s backlash is over this song and ones like it will once again receive the credit they deserve, but until then, ""You Get What You Give"" will play on as the soundtrack for a moment in time, forever frozen in splendor.","The 90s backlash has been ugly , with this not only 90s classic , but music classic being pushed aside since radio chewed it up and spit it back out , 1,000 spins later . It still lives on in the minds of millions of fans who still put this high up on their life 's soundtrack . It 's a song that runs on a million trains of thoughts , ranging from karma , to self - appreciation , to celebrity - bashing . It 's certainly ground - breakingly awesome , bringing awesomeness to another level not only in the world of pop rock , but music period . Hearkening back to those piano - driven pop ballads of the 70s , this outwardly simple song holds a lot of complexity to it . Just ask U2 guitarist / song - writer "" The Edge . "" When asked in Time Magazine back in ' 06 what songs he would most like to have written , there was "" Wonderwall , "" and "" You Get What You Give . "" And even though some would say it 's a throwback to years gone by , it keeps itself a modern eye , staying relevant not only in the 90s , but also in the 00s . Then you got ta love those vocals , using the False , and they 're just so perfect for the song . And again , it 's a throwback to the 70s . As for the last few verses , although some outlets have cut them , I do n't really care about them , and they kind box the song in the 90s a little bit too much . Although the way he sings it is great , it 's kind of here nor there , did n't need that . So looking at best 90s songs , this ranks in the top 10 , which is pretty impressive considering the litnia of the decade . Once the brutal 90s backlash is over this song and ones like it will once again receive the credit they deserve , but until then , "" You Get What You Give "" will play on as the soundtrack for a moment in time , forever frozen in splendor ."
AEVAPEHXQRIDP,B000VZSBPK,1,1,5,Great soumd,Great soumd
A5QN0QWD8Y49P,B000VZSBPK,1,1,5,"While training for a Ragnar relay race, I downloaded songs that will motivate, encourage, and push me to do my best. For that to happen, I need clean lyrics with positive and uplifting messages.

Since it was a Ragnar relay race, I was on a team and this song also helped foster that team spirit, something is much needed for a 72 hour, 200 mile adventure across the state.

I can listen to it around kids too because the lyrics are clean. Essentially, Having this song has helped keep me going when I am exhausted and tired from all the running.","While training for a Ragnar relay race , I downloaded songs that will motivate , encourage , and push me to do my best . For that to happen , I need clean lyrics with positive and uplifting messages . Since it was a Ragnar relay race , I was on a team and this song also helped foster that team spirit , something is much needed for a 72 hour , 200 mile adventure across the state . I can listen to it around kids too because the lyrics are clean . Essentially , Having this song has helped keep me going when I am exhausted and tired from all the running ."
A3LIOQ6M991VBX,B000VZSBPK,1,1,5,love this late 90's music !,love this late 90 's music !
A3B35MV4SU30V6,B000VZSBPK,1,1,5,I love this song and play it frequently.,I love this song and play it frequently .
A4PGV4TMASKF7,B000VZSBPK,1,1,5,Awesome song to run with... Made my playlist,Awesome song to run with ... Made my playlist
A3DC9BSMG994WN,B000VZSBPK,1,1,5,driving down the road...can't help but bop around in my seat when I hear this one :),driving down the road ... can't help but bop around in my seat when I hear this one :)
A28AIBL569Y037,B000VZSBPK,1,1,5,great song,great song
AXG287OY16WWL,B000VZSBPK,1,1,5,I love this song,I love this song
AESOX3IZ3F8VT,B000VZSBPK,-1,1,5,A one hit wonder,A one hit wonder
A3760WDWYC07BM,B000VZSBPK,1,1,5,This is an excellent song.,This is an excellent song .
A2MEISSFIZCSP4,B000VZSBPK,1,1,5,A 90s Classic,A 90s Classic
A2FX5I9I1SJSLY,B000VZSBPK,1,1,5,always one of my favorite songs!,always one of my favorite songs !
A39MJGQRVHCH5Q,B000VZSBPK,1,1,5,Great piece of music. Smooth vocals and nice instruments make for a song with a hook in it.,Great piece of music . Smooth vocals and nice instruments make for a song with a hook in it .
A1OA77KY86NC42,B000VZSBPK,1,1,4,a good upbeat album,a good upbeat album
A2IKFX7NYHXVOC,B000VZSBPK,-1,1,5,"New Radicals is a classic example of a band that showed great promise, but broke up just as I ""discovered"" them.  ""You Get What
You Give"" is their best work, though.  It's fresh, fun, and energetic with lyrics to match.","New Radicals is a classic example of a band that showed great promise , but broke up just as I "" discovered "" them . "" You Get What 
 You Give "" is their best work , though . It 's fresh , fun , and energetic with lyrics to match ."
A2Y7A8F738CUY6,B000VZSBPK,1,1,5,"Upbeat, fun song from the 90's economic boom period which for the longest time I thought was titled ""The Music in You."" Remember you got potential ""you got the music in you!""","Upbeat , fun song from the 90 's economic boom period which for the longest time I thought was titled "" The Music in You . "" Remember you got potential "" you got the music in you ! """
A2VSNUK7YLRKRE,B000VZSBPK,1,1,5,"I just download songs I remember playing on the radio, here in movies or just remeber hearing. All is well and good. Rock and Roll Lives On!","I just download songs I remember playing on the radio , here in movies or just remeber hearing . All is well and good ."
A2RXX5DX05MFEU,B000VZSBPK,-1,1,5,"I don't know what happened to this band. Remember seeing them on letterman and after they finished playing, Letterman went over to shake hands with them and the lead singer just turned his back and walked off. I never found out why. But the song itself is a
masterpiece.","I do n't know what happened to this band . Remember seeing them on letterman and after they finished playing , Letterman went over to shake hands with them and the lead singer just turned his back and walked off . I never found out why . But the song itself is a 
 masterpiece ."
A3HZSTAQW8IDYM,B000VZSBPK,1,1,5,"Good sound, fun, good energy.  Good message on reaping what is sown.  This song has a good vibe.  That is all.","Good sound , fun , good energy . Good message on reaping what is sown . This song has a good vibe ."
A3IL26VFYUWF59,B000VZSBPK,1,-1,3,"This song is just one of those you find yourself randomly singing now and then, So be it give it a test ride.","This song is just one of those you find yourself randomly singing now and then , So be it give it a test ride ."
A2VSNRJOQET5BM,B000VZSBPK,-1,1,5,"When I first heard this I thought it was an old resurrected version of an old Mick Jagger tune. To me, the lead singer sounds like a young Mick Jagger! Very nice tune!","When I first heard this I thought it was an old resurrected version of an old Mick Jagger tune . To me , the lead singer sounds like a young Mick Jagger ! Very nice tune !"
A1PQNXFH9Q2KUJ,B000VZRASO,1,1,5,These guys can't seem to make a bad song huh?  This is another band that has been around for a very long time and their music should be written in the rock & roll hall of fame.,These guys ca n't seem to make a bad song huh ? This is another band that has been around for a very long time and their music should be written in the rock & roll hall of fame .
A2HBUO3PBSC12Y,B000VZRASO,-1,1,5,"I had this on tape, but I only needed a couple of songs off of it. So I just bought what I needed.","I had this on tape , but I only needed a couple of songs off of it . So I just bought what I needed ."
A8IVYKSKP8QFY,B000VZRASO,-1,1,5,"Good to see the KISS tunes now DRM free and encoded in their proper rate of 256 kbps. I have now a way to complete my Kiss collection (own their older LPs, 8tracks, etc).

Remember when your purchasing from iTunes, your only RENTING your music, once you quit iTunes, they yank back all the rights for you to play your music. So whats this mean?... your hundreds of dollars of music, is worthless files if you quit itunes... why? because the awful DRM that your music has been infected by. You don't own your iTunes, you will never own it as long as DRM, the RIAA and Apple have anything to do with it.

Purchase your music from Amazon!.... DRM Free, Encoded at 256 kbps (higher then iTunes could dream of), and its the same price!","Good to see the KISS tunes now DRM free and encoded in their proper rate of 256 kbps . I have now a way to complete my Kiss collection ( own their older LPs , 8tracks , etc ) . Remember when your purchasing from iTunes , your only RENTING your music , once you quit iTunes , they yank back all the rights for you to play your music . So what s this mean ? ... your hundreds of dollars of music , is worthless files if you quit itunes ... why ? because the awful DRM that your music has been infected by . You do n't own your iTunes , you will never own it as long as DRM , the RIAA and Apple have anything to do with it . Purchase your music from Amazon ! .... DRM Free , Encoded at 256 kbps ( higher then iTunes could dream of ) , and its the same price !"
A215E7ZPNSPW4P,B000VZULDA,1,1,5,"EVER!  'Nuff said.  The Ipod is rocking when this gem is on!  A classic.  Total classic.  Don't question it, buy it!","EVER ! The Ipod is rocking when this gem is on ! A classic . Total classic . Do n't question it , buy it !"
A3CN9CCJUNIPKT,B000VZULDA,1,1,5,"Beats ""Barney Miller"" by a mile!  But gosh, I never knew it was by Quincy Jones -- wow! Groovyville!  Go, daddy, go!!","But gosh , I never knew it was by Quincy Jones -- wow !"
AKW9T9A31BEGB,B000VZSFUG,1,1,5,Music Soulchild is such a great R&B artist..he has a lot of the old school flavor to him...a must have for your music collection,Music Soulchild is such a great R&B artist .. he has a lot of the old school flavor to him ... a must have for your music collection
A2Z4H7PQHDPUWF,B000VZSFUG,1,1,5,Instant Classic,Instant Classic
AV56ENZI887UR,B000VZSFUG,1,1,5,"Everybody should listen to the lyrics!  Powerful!  Whether he's Musiq or Musiq Soulchild,  True talented brother!  Accolades! *********************Downloaded to my Kindle Fire!","Powerful ! Whether he 's Musiq or Musiq Soulchild ,   True talented brother ! Accolades ! * * * * * * * * * * * * * * * * * * * * * Downloaded to my Kindle Fire !"
A2NBKS27M3ORAC,B000VZSFUG,1,1,5,"I HEARD THIS SONG OVER THE RADIO AND HAD TO HAVE IT IN MY COLLECTION OF LOVE SONGS. YOU GO BOY,",I HEARD THIS SONG OVER THE RADIO AND HAD TO HAVE IT IN MY COLLECTION OF LOVE SONGS .
A2KM9WBCDW9VL5,B000VZSFUG,1,1,5,I love this song because of the music arrangement and lyrics.  I love this artist neo-soul style.  This is a timeless song.,I love this song because of the music arrangement and lyrics . I love this artist neo - soul style . This is a timeless song .
A2SGRGLBDQ69GR,B000VZSFUG,1,1,5,"GREAT music!  This song is still a favorite!  LOVE IT!  Love Musiq's music, it's more of what should be played, more often!","GREAT music ! This song is still a favorite ! LOVE IT ! Love Musiq 's music , it 's more of what should be played , more often !"
AT94BH5KB83AS,B000VZUJ3M,1,1,4,"Great Song, what can I say... I needed that song for a party and it was easy to get, just downloaded it.","Great Song , what can I say ... I needed that song for a party and it was easy to get , just downloaded it ."
A1CQMGTVKZMKPV,B000VZUJ3M,1,1,5,And remembered how much I loved this song and had to add it to my itunes collection.  Definitely a classic,And remembered how much I loved this song and had to add it to my itunes collection . Definitely a classic
A2YGBVYHILOREF,B000VZUJ3M,1,1,5,"I'm a fan of music! Tempted tells a story that could hit home for a lot of people. You're tempted to do it right or not at all because of issues... Whatcha gonna do?
Also, listen to Hourglass. That song will make you want to ""take it to the bridge; throw it overboard; see if it can swimmer; back onto the shore...."" You know the song! Either one of these give you answers you can use... *giggle*","I 'm a fan of music ! Tempted tells a story that could hit home for a lot of people . You 're tempted to do it right or not at all because of issues ... Also , listen to Hourglass . That song will make you want to "" take it to the bridge ; throw it overboard ; see if it can swimmer ; back onto the shore .... "" * giggle *"
A1URCB58DDIZTQ,B000VZUJ3M,1,1,4,I heard it on the radio and just had to buy it!!!  The song is similar to other hits of the 2000's,I heard it on the radio and just had to buy it ! ! ! The song is similar to other hits of the 2000 's
A4F027AV3Y8L2,B000VZUJ3M,1,1,5,THIS IS A SONG THAT NEVER GETS OLD ... STANDS OUT AS THE BEST SQUEEZE EVER PRODUCED ... MAYBE THE BEST SONG THAT CAME OUT OF THE '80S !!,THIS IS A SONG THAT NEVER GETS OLD ... STANDS OUT AS THE BEST SQUEEZE EVER PRODUCED ... MAYBE THE BEST SONG THAT CAME OUT OF THE ' 80S ! !
A200D8BOPMR35S,B000VZUJ3M,1,1,4,"My boys hear music written by computers, sung by people using computer software to correct the pitch and enhance the sound. It is junk. It will have no future in music history, and it is just junk.

Rewind to a time of great creativity. Of music written by people, sung by people and performed on real instruments - by people, Squeeze the band and Tempted the song will hold up over time. We want to hear music that speaks to us as real people.","My boys hear music written by computers , sung by people using computer software to correct the pitch and enhance the sound . It is junk . It will have no future in music history , and it is just junk . Rewind to a time of great creativity . Of music written by people , sung by people and performed on real instruments - by people , Squeeze the band and Tempted the song will hold up over time . We want to hear music that speaks to us as real people ."
A3JF2ASM4YJYU,B000VZV9TA,1,1,5,Great dancing music,Great dancing music
AVA83LOJLF95M,B000VZV9TA,1,1,5,Great song!!,Great song ! !
A1HDLQ79OCY4X2,B000VZV9TA,-1,1,5,For my MP3 player,
A9QY8T0FT4BTB,B000VZV9TA,1,1,5,Great classic song! Good beat!,Great classic song ! Good beat !
AFVQDZ4F03GAZ,B000VZV9TA,1,1,5,Fantastic song with a message for the world.,Fantastic song with a message for the world .
A2OJ8HU8SCTLLG,B000VZV9TA,1,1,4,"Great beat, Fun sing-a-long song,","Great beat, Fun sing-a-long song,"
A3IUCGFLQW5WMC,B000VZV9TA,1,1,5,Great.,Great .
A2XKCRSSSXDY6Y,B000VZV9TA,1,1,5,OK,OK
ATN3YQYG9V9EN,B000VZV9TA,1,1,5,"Love this song still. I am passing it down to my grandkids , would recommend for dancing with your grandkids while making cookies in the kitchen..:-))","Love this song still . I am passing it down to my grandkids , would recommend for dancing with your grandkids while making cookies in the kitchen .. :- ) )"
A1TDPWNGX9OE6O,B000VZV9BI,-1,-1,3,"This is one of two pretty decent songs by this band, the other one being Drift and Die I think.","This is one of two pretty decent songs by this band , the other one being Drift and Die I think ."
A2EDA9OFXBIDYO,B000VZV9BI,1,1,5,I listened to a few of there songs and thought they rock very good group so I ended up buying the CD Come clean excellent buy I think,I listened to a few of there songs and thought they rock very good group so I ended up buying the CD Come clean excellent buy
A1DFVO3QWHPU8N,B000VZV7JW,1,1,5,i love this song and the ease of not having to order the whole album just for this song.  now to just figure out how to save it to my device and not only have access thru amazon cloud.,i love this song and the ease of not having to order the whole album just for this song . now to just figure out how to save it to my device and not only have access thru amazon cloud .
A39MJGQRVHCH5Q,B000VZVAUS,1,1,5,Classic Traffic tune.,Classic Traffic tune .
A231OAMWPDR8G3,B000VZVAUS,1,1,5,Good tunes,Good tunes
AIH70EEUT8XN2,B000VZV9Y0,1,1,5,It was so fun to hear this song at our 40th Class reunion.  Being able to download song to iPhone was easy.,It was so fun to hear this song at our 40th Class reunion . Being able to download song to iPhone was easy .
A16ITYYOPBBP2R,B000VZV9Y0,1,1,5,"For those of you who don't know the name of the band originates in Alaska. You see Eskimos sleep with one dog to stay warm. 2 dogs when there's a storm, and THREE dogs when its a bad storm (blizzard). Shambala and Eli's coming (live version) are the best of a Blizzard Band!","For those of you who do n't know the name of the band originates in Alaska . You see Eskimos sleep with one dog to stay warm . 2 dogs when there 's a storm , and THREE dogs when its a bad storm ( blizzard ) . Shambala and Eli 's coming ( live version ) are the best of a Blizzard Band !"
