reviewerID,itemID,overall,fine_feature,coarse_feature
ADXP05MY5KQC7,9714721180,5,[0.    0.    0.5   0.    0.625 0.    0.    0.    0.    0.   ],0.5311445384830662
AEU4YQN8YDHK4,9714721180,4,[-0.25  -0.25  -0.25  -0.25  -1.125 -0.25  -0.25  -0.25  -0.25  -0.25 ],0.5062215665871116
AERRLBB4MYEV6,9714721180,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5527798876868834
A2SS4R4VFD42SX,9714721180,5,[0.625 1.25  0.625 0.5   0.625 0.625 0.625 0.625 0.    0.625],0.5062511791360651
A2D1UD6WYNRU55,9714721180,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5375340109951902
AER2CRRW2U50Q,9714721180,5,[0.  3.5 0.  0.  0.  0.  0.  0.  4.  0. ],0.5251259893544071
A3U86BP7Y64RSQ,9714721180,4,[0.    0.375 0.    0.5   0.    0.    0.    0.375 0.    0.   ],0.49375436618318874
A18A3UVA3GXTN4,9714721180,5,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.5249855023963925
A2VSNUK7YLRKRE,9714721180,5,[0. 0. 5. 0. 5. 0. 0. 0. 5. 0.],0.49063489767481033
A35GNQK1DC7WXU,9714721180,5,[ 0.    -2.75  -0.625  0.     0.     0.     0.     0.     0.     0.   ],0.5187428583863443
A2H1WNB30JNAWU,9714721180,4,[5. 0. 5. 0. 5. 0. 5. 5. 0. 0.],0.47504317453872524
A1X6WS9PPQC3GI,9714721180,5,[0. 5. 5. 0. 0. 0. 0. 5. 0. 0.],0.49375865884203674
A3J8ABVGK7ZL6H,9714721180,5,[0.    4.375 5.    0.    5.    0.    0.    0.    0.    0.   ],0.4937352224266603
A33M07VZBYRMPY,9714721180,5,[ 0.     0.    -4.125  0.     0.     0.     0.    -3.125  0.     0.   ],0.49375745781501384
A38T0YN4VC4ZIE,9714721180,5,[0. 0. 5. 0. 0. 0. 5. 0. 0. 0.],0.5031189064457875
AWSYTZ2I2MW0V,9714721180,5,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.],0.5374247636545773
A3GP5YP52BD4EX,9714721180,5,[0. 0. 5. 0. 0. 0. 5. 5. 0. 0.],0.490647892698269
A1FMJJKSVQDDQ,9714721180,5,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.49688780338120264
A3L9E0YI7C5G0W,9714721180,5,[0.   0.   1.75 0.   0.   1.75 0.   1.75 0.   0.  ],0.49686542506391945
A2TAPL67U2A5HM,9714721180,5,[0.    0.    4.375 0.    0.    0.    0.    3.5   0.    0.   ],0.49373326361630177
A20DZX38KRBIT8,9714721180,5,[0.    0.    3.625 0.    0.    0.    0.    0.    0.    0.   ],0.4937489944113445
ASP7N59L4E90M,9714721180,5,[0.    0.    4.25  0.    4.375 2.625 0.    0.    0.    0.   ],0.49999168712774844
A3KZ7OH4VRL048,9714721180,5,[ 0.  0. -5.  0.  0. -5.  0.  0.  0.  0.],0.5
A1L1NYH387VKGM,9714721180,5,[0.   0.   5.   0.   0.   0.   4.25 3.   0.   0.  ],0.5062490645302604
A1JIW8GOSSGUQR,9714721180,5,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.5249756411478553
A2H22I2RWE0HOV,9714721180,5,[0. 5. 5. 0. 0. 5. 0. 0. 0. 0.],0.5031225953025851
AE42JLYPXUI45,9714721180,5,[5. 0. 5. 0. 5. 0. 0. 0. 0. 0.],0.5186886657152613
A3TKL7X26QKKMO,9714721180,5,[0. 5. 5. 0. 0. 0. 0. 0. 0. 0.],0.5
A3BQCZNB97XUNY,9714721180,5,[0.    1.125 2.375 0.    0.    0.    0.    1.875 0.    0.   ],0.518720053651646
A1G5LJ8T1IGYC5,9714721180,5,[0.  1.  1.5 0.  0.  0.  0.  0.  0.  0. ],0.5218910242848998
A366JNHOWLQWQQ,9714721180,4,[0. 0. 5. 0. 5. 0. 0. 5. 0. 0.],0.5062351125787827
AYCOHV27P91NM,9714721180,5,[5. 0. 5. 0. 0. 5. 0. 0. 0. 0.],0.5250391190920701
A36489F4G8T4E7,9714721180,5,[0. 5. 5. 0. 0. 0. 0. 5. 0. 0.],0.49063233929110595
A3T9IX8EDFDX4G,9714721180,5,[ 0.  0. -5.  0.  0. -5.  0.  0.  0.  0.],0.5436220821426971
A2WFT4BUHNQZ1X,9714721180,5,[5. 0. 5. 0. 5. 0. 0. 5. 0. 0.],0.49377474660336657
A1NVEW628JUS2Y,9714721180,5,[0. 5. 5. 0. 0. 0. 5. 5. 0. 0.],0.5124913045965603
A34Y1FT0MTD7C9,9714721180,5,[ 2.625 -0.25   2.5    0.     0.     0.     0.     0.     0.     0.   ],0.49999920026309014
A3CBNR1SZJJJDE,9714721180,5,[0. 0. 5. 0. 0. 5. 0. 5. 0. 0.],0.4937359672036727
ARHOZP9Y49IH4,9714721180,5,[ 0.     0.    -3.625  0.     0.     0.     0.     0.     0.     0.   ],0.48750735358756886
A1EKTLUL24HDG8,9714721180,5,[ 0.     0.    -1.875  0.     0.     0.     0.     0.     0.     0.   ],0.5435898556299292
A20DZX38KRBIT8,9721717150,2,[ 0.  0. -5.  0.  0.  0.  0.  0.  0.  0.],0.49374285945031027
A1WCU50D5BH98B,9721717150,4,[0. 0. 5. 0. 5. 0. 0. 0. 0. 0.],0.4968446669545244
A1RX5ERL0QIZ3U,9721717150,5,[0. 0. 5. 0. 0. 0. 0. 5. 0. 5.],0.5248943638927861
A2XBPJ4V623SW,9721717150,5,[1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375 1.375],0.5
A39KCZI1A2ZV51,9721717150,5,[-0.375  0.     0.     0.     0.     0.    -0.375 -0.375  0.     0.   ],0.4906399285009149
A3MOMOQRGFT9AP,9721717150,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.48749931775786987
ARTEP8UTYX17C,9721717150,5,[0. 5. 0. 0. 0. 0. 0. 5. 0. 0.],0.506252502738929
A2D1UD6WYNRU55,9721717150,5,[0.75  0.75  1.25  1.    1.25  0.75  1.    0.625 0.875 1.   ],0.4999664930536646
A2WQY1B8ZS7QRZ,9721717150,5,[0. 0. 5. 0. 0. 5. 5. 5. 0. 5.],0.5187468709369479
A1GY1HIA0XKF2G,9721717150,5,[ 0.  0. -5.  0. -5.  0.  0.  0.  0.  0.],0.50312339415374
A2NEMGBFLAFR7I,9721717150,5,[0. 0. 5. 0. 5. 0. 0. 5. 0. 0.],0.49374450623078064
A10613AZVJSR1F,9721717150,5,[4.125 0.    0.    0.    4.125 0.    3.375 0.    0.    0.   ],0.5653993180406875
ANJ8X1J5DVNMW,9721717150,5,[ 0.    0.   -0.5   0.    0.    0.    0.    0.    0.   -0.25],0.5000047176471358
A1K0DL0KWRCQTJ,9721717150,5,[0.    0.75  1.375 0.    0.    0.    0.    0.    0.    0.   ],0.5000355811227173
AAOMG1YP0VNP9,B000002TTH,3,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.4874937953156332
A331OF34UX4Y1K,B000002TTH,2,[0.    0.    1.125 0.    0.    0.    0.    0.    0.    0.   ],0.5000020031544645
A3IR5M75J6MDV4,B000006045,4,[5. 0. 5. 0. 5. 0. 0. 0. 0. 0.],0.5093700641048752
A3NZTWXHPPG41G,B000006045,5,[ 0.    0.   -1.25  0.    0.    0.    0.    0.    0.    0.  ],0.5062417406483003
A1UN0CRXCIWMG9,B000006045,4,[0.    0.    0.    0.    0.    0.    0.    3.875 0.    0.   ],0.518749374951432
A1G5XXV19J68WG,B000006045,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.4720323568562105
AD44J46ASZDNA,B000006045,5,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.],0.49376670734522426
ALWINJYUDI92N,B000006045,4,[0. 0. 0. 0. 5. 0. 0. 5. 0. 0.],0.5031188708692806
AWSYTZ2I2MW0V,B000006045,5,[0. 5. 5. 5. 0. 0. 5. 5. 0. 0.],0.48436139706332965
A1F9Z42CFF9IAY,B000006045,5,[ 0.    0.   -2.75  0.    0.    0.    0.   -2.    0.    0.  ],0.5312199225802456
A8IFUOL8S9BZC,B000006045,4,[0.625 0.    1.25  0.    0.    0.    0.    0.    0.    0.   ],0.5000085982047667
ADKHI1TUGAX4,B000006045,5,[0. 0. 5. 0. 0. 0. 5. 5. 0. 0.],0.49999459275008706
A2JAKHFYI88ZX0,B000006045,5,[0. 0. 5. 0. 0. 5. 5. 0. 0. 0.],0.5125017949927877
A3G10NPD661EQD,B000006045,5,[0. 0. 5. 0. 0. 5. 5. 0. 0. 0.],0.5093726657791802
A1J5KCZC8CMW9I,B000006045,4,[0. 0. 5. 0. 0. 0. 5. 0. 0. 0.],0.4937528223008813
A5889INEGKCQY,B000006045,5,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.531230157306561
A3M97WKI0FP3JF,B000006045,4,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.4968810986388455
A3M88RCAR2T804,B00000747R,5,[0.    0.125 0.    0.    0.    0.    0.    0.    0.    0.   ],0.4906109640034257
A3GTI1Z7YE49ZS,B00000747R,4,[5. 0. 5. 0. 0. 0. 5. 5. 0. 5.],0.4812955706416915
A22N03OBDDVSEB,B000007UVW,4,[5. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.48440259570995337
A20TIDNVJ7N1T5,B00000I7LP,5,[0.    5.    0.    0.    0.    4.375 0.    0.    0.    0.   ],0.4937688279579356
A3SI4GQLS3OIGI,B00000I7LP,5,[1.5 1.  1.  1.5 1.5 2.  1.5 1.5 1.5 1. ],0.5
A1KTSEE65DOQF8,B00000I7LP,4,[ 0.     0.     0.     0.     0.    -2.375 -1.25   0.     0.     0.   ],0.5468525627415486
A1WHO8TXC8GJHA,B00004TTUZ,5,[0. 0. 5. 0. 0. 5. 0. 5. 0. 0.],0.49374875674687385
APZSWNPMVSZ84,B00004TTUZ,2,[-5.     0.    -5.     0.    -5.     0.     0.     0.    -3.625  0.   ],0.5093595877618484
A2CT2SA6KFE8GC,B0000564WK,5,[ 0. -5. -5.  0. -5.  0.  0. -5.  0.  0.],0.49374787334233716
A1PLX7O7HW809U,B0002HA8IA,5,[5. 0. 5. 0. 0. 0. 0. 0. 5. 0.],0.49687613298052
A35MQ03ZBF585E,B0002HA8IA,4,[0. 0. 5. 0. 5. 0. 0. 0. 0. 0.],0.490647474878276
ALR7KTHO5WI1K,B0006TTLIC,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.49688255510626606
A1KU6OJM14617P,B0006TTLIC,5,[0. 5. 5. 0. 0. 0. 0. 5. 0. 0.],0.4937901311762105
A1DSRT6H106PV1,B0006TTLIC,5,[0. 5. 0. 5. 5. 0. 0. 0. 0. 0.],0.5
A38P3F25AA6VDX,B0006TTLIC,4,[-5.     0.     0.    -4.625  0.     0.     0.     0.     0.     0.   ],0.4937588498469353
A3D5DLDBAF7WA3,B0006TTLIC,5,[1.25  0.    1.125 1.    0.    0.    0.    0.    0.    0.   ],0.5156167879581595
A3K24XG2HBT7XU,B000BD5OPM,5,[ 0.    -0.5    0.5    0.     0.     0.     0.    -0.75   0.375  0.   ],0.4937486702627108
A3370ZNMP6M4DV,B000BD5OPM,5,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5436639305330334
A2VRXV6VILWQG7,B000BD5OPM,5,[0. 0. 0. 0. 0. 5. 5. 0. 0. 0.],0.4968765816165722
A3370ZNMP6M4DV,B000BD6NHU,5,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5436639305330334
A3370ZNMP6M4DV,B000BD6NHU,5,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5436639305330334
A3370ZNMP6M4DV,B000BD8WUQ,5,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5436648355721624
A2VRXV6VILWQG7,B000BD8WUQ,5,[0. 0. 5. 0. 0. 5. 5. 0. 0. 0.],0.5187070731674888
A284OYO8DTZCK6,B000EO8VMQ,5,[0.375 0.375 0.375 0.375 0.375 0.75  0.375 0.375 0.375 0.375],0.5157219746184329
A1O4R4MT7D2R6I,B000EO8VMQ,5,[1.75 1.75 1.75 1.75 1.75 1.75 1.75 1.75 1.75 1.75],0.4750967319227213
ACKFFJGR4X8WQ,B000EO8VMQ,5,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.5
AUWU2GNZON784,B000EO8VMQ,4,[0. 0. 5. 0. 0. 5. 0. 5. 0. 0.],0.4968608047450638
A288GQ0BYYGMR0,B000EO8VMQ,5,[ 0.     0.     0.625  0.     0.     0.     0.    -0.25   0.     0.   ],0.5030798257380931
A1TVUNKRRYH4PM,B000EO8VMQ,5,[5. 0. 0. 0. 0. 0. 0. 5. 0. 0.],0.5188133963918695
A1AYEI2SNFPYES,B000FWGU84,4,[5. 0. 5. 0. 0. 0. 0. 0. 0. 0.],0.48752101866340114
A1X93ES4DITTWK,B000FWGU84,1,[1.125 0.    2.75  0.    0.    0.    0.    1.625 0.    0.   ],0.4968695967781355
A38NVTZFR2F5SW,B000LWZD7M,5,[0. 5. 5. 0. 0. 0. 0. 5. 0. 5.],0.5124843522846295
A18V2E6MMO8KLO,B000LWZD7M,5,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.46570042076797025
A2REF5NAGDO02L,B000MSTZV0,5,[5. 5. 5. 0. 0. 0. 5. 5. 0. 0.],0.5030873085028479
A1FXPZ5K1C1NBY,B000MSTZV0,4,[5. 0. 5. 0. 0. 0. 5. 5. 0. 0.],0.5187302836462678
ALLU4SGSA4SJG,B000MSTZV0,5,[0.    0.    0.875 0.    0.875 1.    0.    0.    0.    0.   ],0.48440057688414756
A1CT884F9HEA8Q,B000P56BSK,5,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.5031226943646094
ARHOZP9Y49IH4,B000P56BSK,3,[0. 0. 5. 0. 0. 0. 0. 5. 0. 0.],0.49686877846569716
A1GGOC9PVDXW7Z,B000PHA2XS,4,[0.    0.    4.875 0.    0.    0.    5.    5.    0.    5.   ],0.4999853435729968
A3DYXPZ34Q45ZP,B000PHA2XS,5,[1.75  1.625 1.625 1.625 1.625 1.625 1.625 1.625 1.75  3.625],0.49691826861561944
A3B0CI4MUZ627,B000PHA2XS,5,[2. 2. 2. 2. 2. 2. 2. 2. 2. 2.],0.5057886225968219
A1DFAAZTL1IAV2,B000PHA2XS,4,[0. 0. 0. 0. 0. 0. 5. 5. 0. 0.],0.5373430587588153
A2AJVRTVD7D1DU,B000PHA2XS,5,[0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875 0.875],0.4750967319227213
A1ZVZI3MNS3M2V,B000PHA2XS,5,[3.75 3.75 3.75 3.75 3.75 3.75 3.75 3.75 3.75 3.75],0.5
A482F1K5S4QS5,B000QLO4IM,5,[0. 0. 0. 0. 5. 5. 0. 5. 0. 0.],0.5373624606351753
A1NF8KHPO7L8TI,B000QLO4IM,5,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.],0.4968794836904515
